,timestamp,Date,epoch,asset,opened_at,owner,iasset_staked
0,1675547100,2023-02-04,392,iBTC,1669059962,31ac5363f5d3b6bc5ee0a10aac24f82fb0417a1e53f318833cb34c9b,1636
1,1675547100,2023-02-04,392,iBTC,1669076036,94e8a4d1c409af5498095aafa61edb23fdbd9714f45d104cbe148425,9418
2,1675547100,2023-02-04,392,iBTC,1669080940,9cdf11e9f7832510865cf609be23fce37c331324a087d334801d435d,2859
3,1675547100,2023-02-04,392,iBTC,1669140402,a0a625ad8b607e8ab650ebc0d4003f5f3ffa21a811980177793a32a5,946
4,1675547100,2023-02-04,392,iBTC,1669281004,f08a2242c6a6353ea38c9316dc478cad0d5e53eef6c1833e763eb33d,682
5,1675547100,2023-02-04,392,iBTC,1669305471,9b79285667271079a0e660f0c80c8bfd4dec0dcc7898c80a40c1a64a,1087
6,1675547100,2023-02-04,392,iBTC,1669446592,cfac2849597e191f8ce7e3f3555150761a2f661beebc6537facb738a,1072
7,1675547100,2023-02-04,392,iBTC,1669595579,009db4768f9eaf740e4de81848de05581bc52b543577fa5b70a89169,11240
8,1675547100,2023-02-04,392,iBTC,1669757674,4652c04766dfb925145dd332a511ae47fc2404afe0bebeee3627a71a,356
9,1675547100,2023-02-04,392,iBTC,1669775382,1378ddb6db2b41744fd8b3475658830b7e6beeb52a061846a778cdd8,33284
10,1675547100,2023-02-04,392,iBTC,1669188905,8ced098872686355fd3accc2329d595bf2ac9c6e7e981a8bc89d4540,16631
11,1675547100,2023-02-04,392,iBTC,1669943380,856d18a37ff1be2074f1904f3db9d2d45ea8badc88a3ff443836b97e,16510
12,1675547100,2023-02-04,392,iBTC,1669970656,b116a13787a0e3908128fb3d218193ebbe31f14bb1564e3b17e56474,266
13,1675547100,2023-02-04,392,iBTC,1669992129,d4a97194b2ef904e9d10c98603d44d78bde6ab98ff020f7a3bdaaa6f,3389
14,1675547100,2023-02-04,392,iBTC,1669994096,222afda7939e082f26e12d2ce9cf584b44538b31a60e2e1f3f333821,299
15,1675547100,2023-02-04,392,iBTC,1670075931,37ed0edbae22b1cd07e47eade303eb9911b4ce9c80ca0f96906b277d,1110
16,1675547100,2023-02-04,392,iBTC,1669044731,df3ed3c34530edc62131484128ad73c4a256a8974d6a52ec845b64ed,2922
17,1675547100,2023-02-04,392,iBTC,1670128397,f8dc2687e7efb9814a0258337bbead8dbcf6dac7a0237e3b600f404d,2169
18,1675547100,2023-02-04,392,iBTC,1670132699,4526f66e5ac4bc27384718c9d97f85fd931961ca274b82e8529314a6,1333
19,1675547100,2023-02-04,392,iBTC,1670146935,482487877cece318653a50da61ace938cd315d03918259c8f7a52f2c,2046
20,1675547100,2023-02-04,392,iBTC,1669592520,2774b527cc66118eeb772ca5553089dc2f9d0a675d5d4bb0615afa56,9
21,1675547100,2023-02-04,392,iBTC,1670224096,e4a3572c85228edfa7ee4d015fa55fd6c93d181597f86859aaabca91,32828
22,1675547100,2023-02-04,392,iBTC,1670243629,3addd926e4d74499b821cb53b4e084086d1323a22608c47c43b21f50,172078
23,1675547100,2023-02-04,392,iBTC,1670263368,451fe314c4e9a41bb5804455fb4057afc1cbf2b74cde2d3d737b3354,2259
24,1675547100,2023-02-04,392,iBTC,1670286571,6a454ac65fe62709fb8b2f46b6ed76a6497997c2eb9cfd9b4de35940,287609
25,1675547100,2023-02-04,392,iBTC,1669819666,ebdf2f2916f3819a83396a78bc14525b559c62b21cde688020ecfafb,48256
26,1675547100,2023-02-04,392,iBTC,1669102392,0dbb67ed102393b0bf27cb9d1c2f8f83ad7a9f1689904879a5191c92,190263
27,1675547100,2023-02-04,392,iBTC,1670373065,2ce68896a2812bcceaeea3837e33e4d24b1c88151c1a0b6cd02b182d,4415
28,1675547100,2023-02-04,392,iBTC,1670379708,0448fe09c5e6496b162f9a88ea422f1af9d14c07092ca528ddea63ae,1669
29,1675547100,2023-02-04,392,iBTC,1670381564,10bc27afabbda7fc02b15506968725e6af86ff6932f30a128d1d2f9e,8187
30,1675547100,2023-02-04,392,iBTC,1670383670,72a4f8762086be088bc83c7753c6c075ffbce4c2d5c436d5bb14295b,9638
31,1675547100,2023-02-04,392,iBTC,1670400563,e65fafb51e3a0af5b2fc7dbdb246b633fdcccd9459e3e2f2c09f2ccb,18014
32,1675547100,2023-02-04,392,iBTC,1670418784,58565b9a0b90f766dad48a3cb365453b452565ecb6773a55a5517b48,225497
33,1675547100,2023-02-04,392,iBTC,1670421798,bc5fd0a5a090b13db7903844363ac73377c2bcf0aa027621dc02dc64,1414
34,1675547100,2023-02-04,392,iBTC,1670428677,71b03bb1f2db64f230e74c08d8bee62313660b1bf9649fbc28f690bc,41269
35,1675547100,2023-02-04,392,iBTC,1670479274,06126a123250e0920b44678709da9d6d06d9edca5ecc7c532ac49aad,42167
