,timestamp,Date,epoch,asset,opened_at,owner,iasset_staked
0,1717019100,2024-05-29,488,iETH,1672963428,198836d653f267dfed06bd383b80539c50f3ab6d6e7e0de11d9b723e,756
1,1717019100,2024-05-29,488,iETH,1673525561,4199f4bb58f9b3c60dec5310a8326d46c90318b83d2e96ff45f30bf1,25
2,1717019100,2024-05-29,488,iETH,1673191528,117a220650f577db973565412c705745e0cac69c796d137e977267a0,1
3,1717019100,2024-05-29,488,iETH,1672974498,43b8e3375ecf90169230d91ce92863d0b041ed4c8668cc87d17ea980,3681
4,1717019100,2024-05-29,488,iETH,1673468278,f9f1d44d00b15f63b1aac48dd4e3b4738bec1c79cef84b67ef5c69e4,411
5,1717019100,2024-05-29,488,iETH,1673039068,5016a30bc3c1a609d20be6cd2ea1f87bf5b49bcf2f8ecdb1d21cceff,1
6,1717019100,2024-05-29,488,iETH,1678154289,8b542601309e158b422074b4a53ec9aa0f09a0b50f58bce55a68b4a0,17234
7,1717019100,2024-05-29,488,iETH,1674979085,ce6885bef0ae899503bec94142f5c2d8f8d25973ddb50e1c5dca5c1e,890
8,1717019100,2024-05-29,488,iETH,1680091680,93fb8feafbe7b27f8ccddb6c42676e5c85698c605c6627728507d8fc,617
9,1717019100,2024-05-29,488,iETH,1680287933,19c1be2fd0ce6e32cde0185dd60a56edc288d8de6243c1ca4e569f51,84
10,1717019100,2024-05-29,488,iETH,1680526573,70412db01246a610b0e448401967f8c79afad0c1eda5cc75b2c252f7,1167
11,1717019100,2024-05-29,488,iETH,1680977908,875b60897b0b855c13d7cab2fa168fe63bce45ed7e657bdd951b5972,37772
12,1717019100,2024-05-29,488,iETH,1675902285,2b3f8ce415f63a81454d53882a00a4d2225e1284c257a8b14ecb4c22,2
13,1717019100,2024-05-29,488,iETH,1682654734,38182d9874dbabb161ffff5e21c81a58b8134ff7f34f2407903dba6c,5956
14,1717019100,2024-05-29,488,iETH,1683481411,afd3aaa6c6cff952df201e8b6aa2e2e06e080f61f9fcbabc1997b42b,112353
15,1717019100,2024-05-29,488,iETH,1678422827,6efc2b7d458837222c6305866822d7d3039f9b436dc7eeda2ebabd4e,5336
16,1717019100,2024-05-29,488,iETH,1676472427,7bfcb0b4a3974232c21fe4440a2befb5aff58093e9582c9d447c1e0d,466
17,1717019100,2024-05-29,488,iETH,1680472793,d1b4a2e733c66382f3c60bf7a43803b57e44c07d5efe87bf8c4185ee,87491
18,1717019100,2024-05-29,488,iETH,1673239621,bdb8c089708bb3dd3c626bb9a286a3aacbf77517b9643161db4a1452,67
19,1717019100,2024-05-29,488,iETH,1678960819,4e5426811df99e191ae0bc3eca64836e561a07d1623b16f94828240b,2
20,1717019100,2024-05-29,488,iETH,1682819898,a179c06273cc4b1676137e136a2ef23e7cf4a3ea8b07f359a13f88a2,4862
21,1717019100,2024-05-29,488,iETH,1676542578,8d995bf956bbf2a69b6549ca3a6830e9292b0d2641e9fa520d0f294d,117585
22,1717019100,2024-05-29,488,iETH,1683522991,57e5858c1df6db74f151486eedd33dec6790c38e79d12b69e2add37e,59387
23,1717019100,2024-05-29,488,iETH,1682932359,8bb170899ad086aaf786240e8429aaae18448301ad0d2ab068d38f4a,1
24,1717019100,2024-05-29,488,iETH,1685796144,c8ca667b94b226c0400fc4f3f8ce935ef841edd752b09fbf28b1cb16,8
25,1717019100,2024-05-29,488,iETH,1679242215,aa67df191de68ac9224c3425b62b628becbb3d001d0ba78f1dacac4e,15
26,1717019100,2024-05-29,488,iETH,1684439476,241ecd4e529840fd1d3c3a44abf3e5f3d65c6312fa1203025234ade4,5565
27,1717019100,2024-05-29,488,iETH,1680588771,7bca37d84a32420442867cc57a31d617763def3c9963f639c58ff001,280091
28,1717019100,2024-05-29,488,iETH,1680610652,6c348312a0608ec6032c6b58e8570d4eb54a6792e95185b661ecd19e,136053
29,1717019100,2024-05-29,488,iETH,1686936343,0cdd12ae3e182cc9ce56f55e17b6ae78cd48110aa592163b39ba5b03,17741
30,1717019100,2024-05-29,488,iETH,1678936550,d94f9bc0ffe11ad1005b22a6e5c2b471b29c53510aa81514fc24d95a,43240
31,1717019100,2024-05-29,488,iETH,1702426766,77c9c6f64b0539e5dd54cb2121f5072becb205eec40d68fc66f5944d,73438
32,1717019100,2024-05-29,488,iETH,1686674974,aceab5cd6d083ab7388b8487f260c514770460bd9809196d455c7150,621420
