,timestamp,Date,epoch,asset,opened_at,owner,iasset_staked
0,1684791900,2023-05-22,414,iETH,1672963428,198836d653f267dfed06bd383b80539c50f3ab6d6e7e0de11d9b723e,1628
1,1684791900,2023-05-22,414,iETH,1672974498,43b8e3375ecf90169230d91ce92863d0b041ed4c8668cc87d17ea980,7926
2,1684791900,2023-05-22,414,iETH,1673012843,b95d828645f43c1711afad5a374ea6879f95832f50bf249e5e2a8820,473710
3,1684791900,2023-05-22,414,iETH,1673026098,5afed21982af746c785bc7e91a951ae5c5fe8460bdc4f9064b6bd0b5,2900317
4,1684791900,2023-05-22,414,iETH,1673036542,58565b9a0b90f766dad48a3cb365453b452565ecb6773a55a5517b48,1036389
5,1684791900,2023-05-22,414,iETH,1673037711,bf80faca49b6c4b820d11fd8028343afde02b4e9cfeded543c4650b9,58652
6,1684791900,2023-05-22,414,iETH,1673047357,405966152e910c43c45f1d21d8420d7ce66c604b9750824741970780,835
7,1684791900,2023-05-22,414,iETH,1673068616,5a41cab4804c774e0d9d277a19e2e3716fefd6e4d164fa8a771a1ba8,2550897
8,1684791900,2023-05-22,414,iETH,1673525561,4199f4bb58f9b3c60dec5310a8326d46c90318b83d2e96ff45f30bf1,55
9,1684791900,2023-05-22,414,iETH,1673784557,38a6b071d8b300a0a8219cb49ae293024f466985a89f62d6188d0388,15605
10,1684791900,2023-05-22,414,iETH,1673468278,f9f1d44d00b15f63b1aac48dd4e3b4738bec1c79cef84b67ef5c69e4,886
11,1684791900,2023-05-22,414,iETH,1673239621,bdb8c089708bb3dd3c626bb9a286a3aacbf77517b9643161db4a1452,145
12,1684791900,2023-05-22,414,iETH,1673191528,117a220650f577db973565412c705745e0cac69c796d137e977267a0,3
13,1684791900,2023-05-22,414,iETH,1673132566,ecf6df3e564fb3214117ff1ba3fb4532e6d1f2fb80c0015027b291b8,19
14,1684791900,2023-05-22,414,iETH,1673001704,ad122b9fa3ab86495712afd2a6f655430427c2cf21a54fd0c8fe8e63,171199
15,1684791900,2023-05-22,414,iETH,1673170590,451fe314c4e9a41bb5804455fb4057afc1cbf2b74cde2d3d737b3354,20580
16,1684791900,2023-05-22,414,iETH,1676010477,2e1573f020d7dc42fb1befd459287f0e620fb799cee111e43c50d676,25933
17,1684791900,2023-05-22,414,iETH,1676040520,ed3122194af84dbc350676f420b1927209b40cf0d239ec26a5cc8623,533457
18,1684791900,2023-05-22,414,iETH,1676077967,c8deaac83b9ca7f1a985b6c69adf60da07c2b3becfd2fd9a69f22b62,47417
19,1684791900,2023-05-22,414,iETH,1673039068,5016a30bc3c1a609d20be6cd2ea1f87bf5b49bcf2f8ecdb1d21cceff,3
20,1684791900,2023-05-22,414,iETH,1676224257,3275cd12069ac276583185e43e3c480e3c984ff72f3ecf3ec6c0216a,96171
21,1684791900,2023-05-22,414,iETH,1676343279,4cb2eb343a9f29be1c2550732c532cf3d2a846cce4b12691379bdc70,19440
22,1684791900,2023-05-22,414,iETH,1672984872,e4a3572c85228edfa7ee4d015fa55fd6c93d181597f86859aaabca91,200849
23,1684791900,2023-05-22,414,iETH,1676528360,d8873d99d8bac628cb99a6bfc97e0c7c1553286d4a62aedde875354b,7783
24,1684791900,2023-05-22,414,iETH,1676536879,8d589e8e00fdadd913c2f769b43d341a03fc6ce5823456e7a3deaa01,29084
25,1684791900,2023-05-22,414,iETH,1676563504,bffe2a2f3dde97b96f94f5cdde3957828c61db930faba0e4b2afbb46,104483
26,1684791900,2023-05-22,414,iETH,1676874827,cbf2fe83219efa63b2e1d6c43e53fefa9280e4e862b5cc88d5bdaf7d,311136
27,1684791900,2023-05-22,414,iETH,1677063338,17e6192c507aa42939888c9354ab8ad76b387cdd923668c0999a198b,10968
