asset,opened_at,owner,iasset_staked
iUSD,1669041696,df3ed3c34530edc62131484128ad73c4a256a8974d6a52ec845b64ed,755763600
iUSD,1669061163,01d003f6bc6145753c74e94959c6ecba6cc1e488ee24c24d5cfc7dee,119027074
iUSD,1669065272,ad122b9fa3ab86495712afd2a6f655430427c2cf21a54fd0c8fe8e63,162476865
iUSD,1669075286,8dc46b205f4e3147a3bb91d9d76b188da58b1da3f1bbe5ce85093ba6,13190347
iUSD,1669075872,9c8cc3ac2810e440ae1d0d41c4d7cbf79b860b5f315f8d4ed8350d81,4112028
iUSD,1669079231,5f6ab7016f3028000daec9565ee2eaf785d1f4d5c5fa75a364c242cc,4273023
iUSD,1669079476,529828b5fb8e3347ffc11e615fead9d06250f5457c828595bba6d3ba,590508187
iUSD,1669081197,583b2c59a9b7d356745f0a1a03982acf2ef69764628e633cbc3484ba,78320033
iUSD,1669081301,a60371ac41750ca05345ebf0568979e43a8182dbf8faedc914e5a253,9922561
iUSD,1669083103,7e61985089f1607e9b2bdde0d6958029d4d5a24132e7eca703d7b9ce,26994660
iUSD,1669089167,b0418646136117e82f751e82489d865a6ec05301689d2ced4beecc3a,142354651
iUSD,1669093704,316c81337c2c8074c899e053c63bc80bead0417755769c4e48912150,104186892
iUSD,1669102039,ad47602fd2e1cb7a8f94dd6aa26b927b7006651f8e87123d60386c0e,248577462
iUSD,1669105493,f29f47b1b0418459d3089b645f7822ffde188e85a102de177d76cd77,30066190
iUSD,1669097974,4e62d05de1165f2aab05592b53327a50255fab1764d9233858a5d0f1,178675878
iUSD,1669110414,cae0107377222dd28279aa012d84e5cdc947996ecf8335e6f42471f4,93956847
iUSD,1669110599,1953869eaeb9c8469b24c7f63d41abdef1b6af8c17db174357b012c1,150330955
iUSD,1669111331,0c879d816213df21eea5927738fb62a99c6c3d83b0ddf741a6cbffd5,186056736
iUSD,1669111388,3b482d1b4a305fb95d6effb0ae2228161c2f75f2fbf7803c3db60ed4,49633328
iUSD,1669112083,f0cde7772008d840812c16a10b033c4b64949c7026e1cd26384b812e,9294368
iUSD,1669112799,03eff44005d2c091c2647b45a89f9fe5b0ecea143c4e954cfc2dcedc,14891759
iUSD,1669113292,0dbb67ed102393b0bf27cb9d1c2f8f83ad7a9f1689904879a5191c92,248195986
iUSD,1669113871,5d4b6101ac81b422f8f05c5b436b618eac9f0eb74dbf3d7c42cc89a0,44618246
iUSD,1669118245,1ad8f1de1f4ac1041ace8658d945f7f696eaa08ec637e25ae9339b11,178701110
iUSD,1669120988,a843952052121af4fbe1030d1f04efc1e600e34c01c56f48ac6c7dda,112550530
iUSD,1669124599,81164f7787acb19e784bf69e19cdf3e004ea6add6e543a6057b17523,99278394
iUSD,1669127510,0f089d3da70097cb8d79b9a8e24586791d33533b177321ded6e0c412,9718610
iUSD,1669130259,2088d39d143c4c6880ad87baa8cadd37bfb777d80e9eabef91862bb3,75647566
iUSD,1669130895,72a4f8762086be088bc83c7753c6c075ffbce4c2d5c436d5bb14295b,14587247
iUSD,1669136118,d74c2cc5d9273267a1365ca155eab3ccf6e0aa43d9ccc5d60f767f61,4607340
iUSD,1669137204,4a71b33c8d767870eb78ccaba8dd42079b0c5dff46c0e258c70ef246,84386635
iUSD,1669139330,268b50ad94f59bf74b844db64a206111490bce164673364de01ade99,96241511
iUSD,1669139733,e2a0f1cae6e8f02aa0fdc9622f8351573919d111cea3bc1eceb898b5,72509085
iUSD,1669140137,222c33a3ddf56799694bb262eec3e8eea2b543200dc8c19cb05e91af,15398640
iUSD,1669140799,a0a625ad8b607e8ab650ebc0d4003f5f3ffa21a811980177793a32a5,1664717
iUSD,1669143401,b8d402587b8f3236244c3588115a3d3e230987c437830d31c147444f,215580987
iUSD,1669144011,fc5543c66855df3872fc1c6bedbd95bb592feb158a7656d0964358b1,4967655
iUSD,1669147957,7445ca9f38f1c88e0f7f1ec5ba3f11352a03ebdc93814ae8cc3c4365,1924829
iUSD,1669148490,56f657fe0244e7e283418ef04510779eab7f5f4791cfda7ef19b020f,25743463
iUSD,1669148974,b74651e3951ef4718fd11de645d6580742a7240814af5b659cbcd43f,615945679
iUSD,1669087072,38912a457ed1811244cdbc1c358671491a7b2844953774a86fa765dc,138979608
iUSD,1669140402,d203a585d517315ef60b563878acfd72bd9ba9bd458d8c432ba53f7f,84840348
iUSD,1669173218,90e56b15688725117897bf37ff3d133e07fe33f94fd7317278a25f94,9935311
iUSD,1669061657,0b1db916e7560c61e187d688e00f936a0730a88d1049e89f4ece9e9a,310075570
iUSD,1669176184,8bedd3fd1561aa61bc84af3b1354a73ccd0d25e56ca6ad10d46184c5,7776369
iUSD,1669179423,9f027aee19b266da20685a2ba54c2104f2364809ede683f1045f534a,57744907
iUSD,1669179690,f08a2242c6a6353ea38c9316dc478cad0d5e53eef6c1833e763eb33d,4864040
iUSD,1669208582,f49b2ec38629a86884fca16ee16eb860a739db0c8eb6828b4f513919,82668144
iUSD,1669211508,9b17cef23431d8b9cb283d2346bdf696893f231914c69d483a3e7e54,19072874
iUSD,1669211571,5aa3cc24dcf73c5402762bc5aa229f63f6bdb0ddbcdeb4a6f3acb59c,6103420
iUSD,1669212645,815ea6793d319a3090588b6c39c6a080bcc3483d6e73761bb4473a85,17264278
iUSD,1669213596,0944891a137e8df0f9e8d6bf87f7c77b6b2630c69af3e5281612f484,18676857
iUSD,1669127263,c85539a433558cbcbae1202300e724178afa36eb98f8c048a8590d47,298037035
iUSD,1669228602,3b35117ffdf08b8db25c6cf84d830dea359f425905e4e2e42482165f,3331440
iUSD,1669229659,5fb62a4e69246e0f73bd3b02f474ad99a993761f584be7b6ee34454f,6225618
iUSD,1669243739,c4597194b78f9e72640437f3819ab92436d9c6e38c264bb43cad4306,14911944
iUSD,1669244659,d4d3fd097c6311a541119642c2ef7a8f47a18f8d6b269ac4aa2a835f,102058325
iUSD,1669181577,713574ade99240463cece40d46e75cbe806072e5e5f545d95af071aa,130744833
iUSD,1669266553,07f8072b057b786413cc9d9d0f4f85401b2cbcefa26ab759e29e4967,1390503103
iUSD,1669271644,85dccd823a8eda33c9f680bb5dd7c09479fae10c95732a968f39ddad,124266203
iUSD,1669279973,378fe198237c90445a579452585222f4607278016ddef57b000ea2b8,99687975
iUSD,1669280880,cbf12305ea7cfb2d9c17e10b7337cd18b8fbff65e5bc4a3a39c015ed,132736943
iUSD,1669281577,21d534dccd2ce54841a2cb10d792c675bd80cbb4bc70f8e66cb0fdc9,176413006
iUSD,1669286933,affba47e1ee5b89b489064abdd4832751f9e4f647c388d76f7638c1b,199882137
iUSD,1669119658,34f137cea5d79dea34e1b49cd5592ad3580877a6b6e9f6c35e76eceb,115885170
iUSD,1669307087,b7e3d8ea466740d71d745657f3078a52f9603a22401ffe10d5f84704,2449205
iUSD,1669310323,bf80faca49b6c4b820d11fd8028343afde02b4e9cfeded543c4650b9,99523682
iUSD,1669325882,4fd941b98ef493e35eaade37251fdc36bed8b60acfdf4538fd079814,497161343
iUSD,1669336487,cde3a67ccdd096c63dd5f14f36e08c856004372f25f9b6733b6ebc22,49761841
iUSD,1669343689,779311e3763a0548a21966fcbaee04af77a5c21dc863eaf8dfb7d232,22634791
iUSD,1669376402,0675cb3ec5c7cb6699ae457cff335d8ccd469e91fea59a2147ff971f,39868431
iUSD,1669163047,9fe1b957523144e17997fd9340378a3647bc719599282f09019605e0,28854315
iUSD,1669387247,64521ad5f6f20957c08d29f9b077fefe7ef4659f4ce64a889a02c167,134254930
iUSD,1669388407,e598f6426a9f4652c892e44d54446756b78a58002b86411c9b475fdb,398210784
iUSD,1669396094,f28382adfa047a0f4258f6ebe2dc27f1b31852ad0afa692e553d75e0,50771875
iUSD,1669402441,ef379ebf691a3c922829fe1223f0920595c4a278c898a11f5f49ce62,99552696
iUSD,1669227532,08f99da7221e1ef5c2ca98815ed67de66e75c31ed855df63af0f9b94,898154780
