asset,opened_at,owner,iasset_staked
iUSD,1669041696,df3ed3c34530edc62131484128ad73c4a256a8974d6a52ec845b64ed,754192439
iUSD,1669065272,ad122b9fa3ab86495712afd2a6f655430427c2cf21a54fd0c8fe8e63,162139091
iUSD,1669075286,8dc46b205f4e3147a3bb91d9d76b188da58b1da3f1bbe5ce85093ba6,13162925
iUSD,1669075872,9c8cc3ac2810e440ae1d0d41c4d7cbf79b860b5f315f8d4ed8350d81,4103479
iUSD,1669079231,5f6ab7016f3028000daec9565ee2eaf785d1f4d5c5fa75a364c242cc,4264140
iUSD,1669079476,529828b5fb8e3347ffc11e615fead9d06250f5457c828595bba6d3ba,589280577
iUSD,1669081197,583b2c59a9b7d356745f0a1a03982acf2ef69764628e633cbc3484ba,78157213
iUSD,1669081301,a60371ac41750ca05345ebf0568979e43a8182dbf8faedc914e5a253,9901933
iUSD,1669089167,b0418646136117e82f751e82489d865a6ec05301689d2ced4beecc3a,142058709
iUSD,1669093704,316c81337c2c8074c899e053c63bc80bead0417755769c4e48912150,103970297
iUSD,1669102039,ad47602fd2e1cb7a8f94dd6aa26b927b7006651f8e87123d60386c0e,248060693
iUSD,1669097974,4e62d05de1165f2aab05592b53327a50255fab1764d9233858a5d0f1,178304428
iUSD,1669110414,cae0107377222dd28279aa012d84e5cdc947996ecf8335e6f42471f4,93761519
iUSD,1669111331,0c879d816213df21eea5927738fb62a99c6c3d83b0ddf741a6cbffd5,185669942
iUSD,1669111388,3b482d1b4a305fb95d6effb0ae2228161c2f75f2fbf7803c3db60ed4,49530145
iUSD,1669112083,f0cde7772008d840812c16a10b033c4b64949c7026e1cd26384b812e,9275046
iUSD,1669112799,03eff44005d2c091c2647b45a89f9fe5b0ecea143c4e954cfc2dcedc,14860800
iUSD,1669113292,0dbb67ed102393b0bf27cb9d1c2f8f83ad7a9f1689904879a5191c92,247680010
iUSD,1669113871,5d4b6101ac81b422f8f05c5b436b618eac9f0eb74dbf3d7c42cc89a0,44525488
iUSD,1669127510,0f089d3da70097cb8d79b9a8e24586791d33533b177321ded6e0c412,9698406
iUSD,1669130259,2088d39d143c4c6880ad87baa8cadd37bfb777d80e9eabef91862bb3,75490302
iUSD,1669130895,72a4f8762086be088bc83c7753c6c075ffbce4c2d5c436d5bb14295b,14556921
iUSD,1669139330,268b50ad94f59bf74b844db64a206111490bce164673364de01ade99,96041434
iUSD,1669139733,e2a0f1cae6e8f02aa0fdc9622f8351573919d111cea3bc1eceb898b5,72358345
iUSD,1669140799,a0a625ad8b607e8ab650ebc0d4003f5f3ffa21a811980177793a32a5,1661256
iUSD,1669144011,fc5543c66855df3872fc1c6bedbd95bb592feb158a7656d0964358b1,4957328
iUSD,1669147957,7445ca9f38f1c88e0f7f1ec5ba3f11352a03ebdc93814ae8cc3c4365,1920827
iUSD,1669148490,56f657fe0244e7e283418ef04510779eab7f5f4791cfda7ef19b020f,25689945
iUSD,1669148974,b74651e3951ef4718fd11de645d6580742a7240814af5b659cbcd43f,614665186
iUSD,1669087072,38912a457ed1811244cdbc1c358671491a7b2844953774a86fa765dc,138690682
iUSD,1669140402,d203a585d517315ef60b563878acfd72bd9ba9bd458d8c432ba53f7f,84663973
iUSD,1669173218,90e56b15688725117897bf37ff3d133e07fe33f94fd7317278a25f94,9914657
iUSD,1669061657,0b1db916e7560c61e187d688e00f936a0730a88d1049e89f4ece9e9a,309430952
iUSD,1669176184,8bedd3fd1561aa61bc84af3b1354a73ccd0d25e56ca6ad10d46184c5,7760203
iUSD,1669179423,9f027aee19b266da20685a2ba54c2104f2364809ede683f1045f534a,57624861
iUSD,1669179690,f08a2242c6a6353ea38c9316dc478cad0d5e53eef6c1833e763eb33d,4853928
iUSD,1669211508,9b17cef23431d8b9cb283d2346bdf696893f231914c69d483a3e7e54,19033224
iUSD,1669212645,815ea6793d319a3090588b6c39c6a080bcc3483d6e73761bb4473a85,17228387
