,epoch,owner,indy_staked
0,397,dd4ec1a00770d0659820e0083be64e233a9da64af048ed52e2c9bf00,50200803
1,397,96fd26a13808a0837bcf27d13c369a17a98c3f22a3203569958f4183,55200803
2,397,c42d437b82e499c687a8e1313fb527c6007a12271c1823eb623282b9,4500000
3,397,740f99ca8b812c792325717e48860c5b7f3c54a5917d467260adb9d7,25200803
4,397,88e170617a780709bbdda9f213666a62d7a9b2cba72c82fbce60d039,30000000
5,397,264b07c1c0e548cd0092f278041990e98e2c9e1ef93df6086d57e2cd,55200803
6,397,43ed6ee6ebf34c998c7a7ef6e098a648de1d090a375a209dd4ab5892,13000000
7,397,5014221cb016ab49c7420ee32ab369b4b492f253c91ed51bbcb33947,20000000
8,397,ce8e139877ddf7ca4c91a53b4ce6903c84603d70da5157ada5ef4ca3,100000289
9,397,ce6acbe8b02477e64a1462c4b1796cfaf9426c899315f4aee820bc4f,50200803
10,397,d45f0882056ddea7a40828529b5a6185322e444c225418b99b5c4b41,102890774
11,397,16a48e1433151d2981213bfee93c94b05eeb06414e187a1f5dba7369,5000000
12,397,aa361492e10215e0fb2301602f77845e49ca941b037badbc4eb599b2,1000000
13,397,c75bcd1bfded5ae1350912082487dda154465826ed5403e412dc86f9,55200803
14,397,43a3e77141822ef5563f437927a45c1de4c0a000dfe3f865a000a214,60200803
15,397,31d16fd379e1f8937fa09dafd1663fce06b0a7b60cc213c89746182f,50200803
16,397,1865bb2e0b4974979a89d518c585c71951d01235ab2fc28687e0fca9,4000000
17,397,b2dbecbe70467741661432fdb755dee0b7d47c5026e4d28e79e92d11,55200803
18,397,e72c1dfa9f43ceca1f59a653256093efd2b59dd22bb613c0f445de65,15000000
19,397,b8de694323c259b223d16ef6e743efee4f2ed0cde9cdfa47a5eabe21,5000000
20,397,65d6303282486d29912b02c301c44d66d1c1ad41c3aa32afde902098,257511508
21,397,abc0df267abfaa761a84eab26068c6274c9afbeded0814715aa30a3a,5000000
22,397,18757feacba02e76aee75167b6184c2e3bec9df964aad5feae511632,5000000
23,397,34589e061b2fcffb9f07e7109d77a14c7c7f55f15f5a52d5ebe6c94e,5000000
24,397,070c865002181c360b374784cd335ac95863f580a4a0420a60f0f83e,60200803
25,397,e4f2768d3675c23d721f9cca1b1373ef7f9153c2a84ab9a72fcbd9e8,65200803
26,397,98519d2e6f1e8936fbb24f6fb8b637511877d6b5e7556c87640ee03a,10000000
27,397,66b2670245c3a1f2f37d808b864cf54e9500b5818e3adb25a3ff0652,35000000
28,397,dd351c1843719775e4597a3596e77f04dc89ca4e7b43b1625cea0206,5000000
29,397,610cadead8020534d3a436cffc83f59a493675fa39fa3da4406dfc24,150200803
30,397,0ce8a4b38f9ca8939c750e91dfca89eb2897c256c16ac0ad71a9456a,4905903
31,397,423774811e46511c55958a86a2cb64f0661770d4fcddb41d65ab7a79,6604328
32,397,37b71ac0ef9f036e2ea10cb7b315aff8fc30dcf982325bb5daa176b0,55000000
33,397,df316cf65dbf1c3609bb804b39d4f896b90b6925ab69ee7f01195291,30000000
34,397,eabaa3284bb859a7e73864e6ff41a1bf46ace4a7009842f7fdd311f1,67814707
35,397,9f40bcf08dc1e8c69ba614000086090fe0f23f46e6aef26dc517e2fb,55200803
36,397,33077859854a4c4a6ee59151162d9ad87f180123bf154fd9e8518156,5000000
37,397,523bd556874fd64d0b5a276d7679a81c3eb841d6643fb9f857e58a19,55200803
38,397,4a62df29b0559dc6fbe3e0693cf0f96f2a7c21900f6918e080d3a9e0,55200803
39,397,01378b27104565c5fb38b3e50ce5289bb4be722332a7fa724ed16ffb,10365876
40,397,81b9a0a03bc7fdf55630aa5fccd232cb4ca6f971a11bb174d307852a,159446001
41,397,5eaddbe7f33c3f13547b19d0c55cdbc2f5149dea2a2118acf929c72f,20000000
42,397,cb0c01d4c85e932a25df474c002b93a443f4e0f7520e34d0aa76048c,5000000
43,397,56ba1145cb2a7d56688476dc3374ea15d9486d027d5c51ac8c5abe87,5100000
44,397,d265bdf43b37bdd3bb3f359fc3812f1bbd89bb9dd41669bc077f0517,50000000
45,397,f60131ca89ce918cfd6dca1d21c7cc2321fd7925d6bfb821b4ac0e3b,15000000
46,397,e8994cfc0aae024f2053fc6096c410f9c67261526ad3815d28d3032d,5000000
47,397,a64721a0e863a040017056a24f5687c302e240bb5c04f72c1d99f6ae,15000000
48,397,e4ccb6554005d99eecff0d715ea14efa4f9cdc3666e7e40d645f1b48,35000000
49,397,af750b916874672682ceb0bc47f47c5291d0959f21af0c220d247e2f,60403403
50,397,3022e5ad916081f756c3da06db693218d58049189eefee3009e21c22,360762221
51,397,e1a70a14406e84b401683a3b044d3fc7dbec76833c7e7e934585b678,321541861
52,397,3dba911abbf285f6104858a8452ecae3160118ce3631290971bcbc6a,50200803
53,397,9490ab1acb5f79b64d4f30822ce41ea7b66fc4008076913cf7c59ca4,5200803
54,397,a2fc7aaa9132f4ff0bdb7a37f924f09faa6a461541ca455bde82ccc3,5000000
55,397,d3259ee4e7fe0a865006e2abb84d433eb3e505d52158db603841a412,17000000
56,397,d59df1467c3bfc0eedcf42a0e0a01f2726f45a152c14643979c5fd8c,5000000
57,397,4d4246c81633efbd83760e559534edcc35830e9f84ad4fe9aa0c10ea,10000000
58,397,fd7ddb4350d11af430b259a05164792c94bd1cfaddd98a1e23216d79,50200803
59,397,c00bc2277de8aeb62118af68bddb403128593d5d63ea156df95fd745,55000000
60,397,a60e244b55dab651a0f01add26c3bd1aa8430278c98231491c51cd30,50200803
61,397,09a2ef23ac81d1ae67de67b37d108a67d5de11e4714c8e29db64a353,25000000
62,397,8a59a08bfccdaaff99c4fba6cfbbb13dcb9ca13664a57817a3a4bdb5,30185082
63,397,81164f7787acb19e784bf69e19cdf3e004ea6add6e543a6057b17523,105401606
64,397,e7b1e66554606585a2dfded5fd773cdae57e8a6a1822143b506bccec,5000000
65,397,332640ca63bf1c45ca8f5beafe24f3e68887f052b3a03914e2efd235,85440979
66,397,6a39cb26c6a2823249a00a767353304514a5ceadccdc570d602910df,50200803
67,397,5a0753a73151a92d166c9ffb167fa2af1b46be45b76b6f9417366d01,50200803
68,397,3f561bfaaf483a3dc74d4a012441c4b5c1d186888d2fbad5cdc92449,200659208
69,397,73eaddefb62742a782b956b5f4a1b60290ce88471b29d850364a130a,50200803
70,397,f7f23a9bc86ee2f23bf4a68993e06301f791425a00f0a9974a81596f,747081177
71,397,9ecab7f3c7caf51a1836e311550bfb0405eb11630b0f0a9309ca040a,50200803
72,397,7f7147d6af61e9c199387c5afb74d8fb307390dd7fb9853be1fc5764,132475151
73,397,6873f354a534d12ba78b5393b34ff62a34e055198eb763a142dc6d06,165702810
74,397,13f7aebcc2a6c1fb858ecf1e7467f1a439f6d6d8ee8d5e593e862958,5000000
75,397,5de5931c553f309acc58ccbc01e6b3d9c67991447815ec6cb7477234,65200801
76,397,b0db1ae75089a9366ae915f54f3027ab73974d711536134973ce1ee4,100401606
77,397,6346d7e052f207c10bb3fdfdfd40b30e6c96a541157d82e59a3a80ec,55200803
78,397,17aba0464bd9b0ba71e438610fbd0f70fbc0dab669d707480f2613c2,60200803
79,397,1213608bad5766abbd8595a7e33ced9511a5c4e9f62627328f95c1c1,55200803
80,397,8dbcf4581af8ac2704df49c912d136cbd99a02b08d930c407ad962ab,55200803
81,397,b178ffc093995ed4f92326da8cbbae25832bd1c723b4897435ae3ee3,7573036
82,397,df3c4b68f08745cf7e4a53d36c54779386dbc44059cb69d3f6d46637,5000000
83,397,c55dbafdf34adad7854b0a8d6e3b9be501855d9d622dd5d96d979f2f,5000000
84,397,5fd5b134bf41727d2bd40993a3d6bd2d12beb388a8d88cb1673e7d51,5000000
85,397,ae775645f0d512a3eba2db78b871b62713706d0aca91acbd1ce392bf,5000000
86,397,e5a0177c9ab2db2069696fd58a3f70e7b478515a7032a2a9bfa8443f,5000000
87,397,50215074067ce66df3f42e4d9a29dee58bb1ec22a77cc3f85e327ea1,5000000
88,397,b69644c2d28780d027af290185cd6e29356fa45f9090dbffa20b773c,130000000
89,397,7cd8f3d5d95127141e5843ab2818de72f85efb9e7b8a1cf847e794c4,55200803
90,397,cf4833a2173fc6c0e752a45e4912da5643103526abc5897d45f44fd0,55200803
91,397,e9deea3b4345ea45c7900d483f879ca14e6e03555fd99d4ac7b79d26,50200803
92,397,75cb8dc04aa5b612fe68979109e43b1a2274cb7272b5ae6e39d45047,50200803
93,397,63681e1e2f4d1b9fb9bc0efd1029020ae6a08ea71b991dcabe60d811,55200803
94,397,f0abaa4c592174a00f50b49f95ff46e6d0111cfd763ddf4d4c3e98f0,50200803
95,397,5d4b6101ac81b422f8f05c5b436b618eac9f0eb74dbf3d7c42cc89a0,80789928
96,397,5f02661fe9260d523acf4075e2361c9ccd10d6f9b10c5d2837151284,5000000
97,397,ab7dc86cf7fa1c543685fb6d91810e9362588d242efc1d1970dda2ea,70423602
98,397,ea29ab4f2420255302bd2c56e8fe74a36f0fcc96a30cf5fad9994b4a,246668
99,397,fe816bc48b5fc776e3f25d2a91171fac3fb7bc368bc1aea8dc76c2a6,110401606
100,397,2fcef6c760e3e16cef8c542e6fe7d5cfb0589911351a9225ad0d381e,1269781626
101,397,f33179a12a1b838682bb308967845a74338242ab778145bda3142ff8,59172749
102,397,5b1f123c483750ee10719a7d0b8a750d769f0f9a72055f3f83a64a21,122696814
103,397,07e6779c4048792261737b271fc726548b27a9fc3463edeb5b5a9a63,60200803
104,397,f3e3ece5a944db84c42e180817feefb89fc409725154e241113e2280,50200803
105,397,cd2a8e62f293d33a81e867b0df1a8f7b391d8e34c11a2246fc5a5b30,60200000
106,397,4c8ef98b30cb94ec89cc6c5f60724155b02a4ceaa6302e37f33640d1,25010000
107,397,fbc942c677b2f3309aa3a5113fd7a8faa711799fa6b4f904b07305cc,5000000
108,397,e7417bd673ff4d6898ca0b390ac4a01f450624825ce66cebc50dbc90,5000000
109,397,a586b6a9d9686d9bdfe1fc32108057d44ae128c6e34b1117b9fd13f7,5000000
110,397,38e40a6de575280976f575b8478b7befea1536db80cdfc365c7d67dc,5000000
111,397,c5bc974208091e9656a792f3d5f89eccc8ac238a57d9f132690a8d46,5000000
112,397,a687f414819a1e0dc62d7a39aa26d8dd544e9d7354a1bc30b64932e3,5000000
113,397,a7c4900673f20f2e860fe5ba5ccadcc05b0ed2ceeb1406f04af47142,5000000
114,397,723423fd6f3096cb93c815875981eafe4e03a9f24fab31efd3b10a76,4000000
115,397,7c4700cf442f1e7a36fd87358d1d31c30de7dc95c87826ba3ba576d6,5000000
116,397,29e84e4f5fbefc975034f1f9bac492359bf018f6aee33d1de83a1d20,55200803
117,397,57bd6627620ca97848d563e991aa18abf036fe7cdf1e8dac55e39558,24005223
118,397,1c5317f903b4477ed1a88274765db1a01939803ccc74732e4318e6a8,5000000
119,397,65cd766d46f62eab67d9b1a65439c024d447ec9d16411f69728a1ece,55200803
120,397,b84aa6e2bc35368f3bdcc17eddc64cc2a1f21896e9aef177153f892c,29944245
121,397,4ffa01dc72dc26dc111267f696eddb5ff183bc753b2157bfdc446a5f,121020775
122,397,614fffabec7115adaf70984fdae0395d19a8104db872fc0f57266ac9,70200803
123,397,4526f66e5ac4bc27384718c9d97f85fd931961ca274b82e8529314a6,55200803
124,397,049f5531c5ce45f52010ace6f997dda2bf73c2f124fb5392d797be31,5000000
125,397,a33c563393379855e9b6f66e6830ceac659fac8982b06d4128b21722,50200803
126,397,f29f47b1b0418459d3089b645f7822ffde188e85a102de177d76cd77,8994
127,397,31eec5d71937555a28119e20dadcbe20b67b367b2f31f21957466444,2360459
128,397,3cb3fac6334444e737d3f8964ed71c03a624dad948501dd17b4a834d,25803967
129,397,bcb862b4f032dc4cb80ffdbb2b227a2f67b8eaece95b0a6f9fb57239,5000000
130,397,36fdda109bcf8bdfa210b945b44f0ea31e5500e23f46b7f67a5bf0fa,50000000
131,397,15606a30af237ef3bfca6b3b7f22d22fe320630f02c84787d533896d,65200801
132,397,5b7ff217c8743d1dd45c733f4c905931a75dda5fd4fbd30dde69c995,15000000
133,397,9c4afbfdcaecce87ceeb5b92924da896e83311f8d2e518ea98226fc4,10000000
134,397,d9276de67208990e83fb2921bc61b9276a64a1cfed5225e3edf3e8d0,9900000
135,397,065cc54ed257b60d4c226a1cc05b8aab01a508cb8bb2a462706fe743,60200803
136,397,df9ea106bd220f6e95c0d6f5a718f8815bafdb5e0421399feff70205,65200803
137,397,23a2a7b56db15e6369e9d9afe210fa644dc9d22aba817460390ec90f,587308402
138,397,24d1ce22399ea1ad15281271e90aa1ff32729eda148ccb70b5ae29de,22000000
139,397,e912270c161ba364fe6dab8b054e4cefe40070c32472b9f8b9b4466f,20528694
140,397,55cfd0883c38d32584e3d13cf2f5632533a8eef97d5030fd3e8d792f,55200803
141,397,35480b143c7182f40ff0d2fde7ab8cbab7557eaab12d2c44bfa111ca,5000000
142,397,678fae4bee5bdda22f370202817629b6bf0de651ca0b02d4ad3c370a,60200803
143,397,5d8751a176887a83a14167cb4b9e5ca3a73ba0174e5eca78f1ba5fdf,65200801
144,397,f8dc2687e7efb9814a0258337bbead8dbcf6dac7a0237e3b600f404d,50000000
145,397,642050a5c5961494b8342be7339a9021eec09b44b199648ab6f2be18,19861978
146,397,f9ee2727c8b6fadfe32cce794345d94598d571e3cf4f173b30faac99,10000000
147,397,eefbd2278c68ebad8bb2307f7c5919393ecf63931fdf4831c0255c4d,5000000
148,397,0a72021d32d5893231aef79b5b87f086fd32119a0f301957705506e4,5847942
149,397,577e72bce8dcba58ea3423dce45e9e8a8a270f65339ac6e64b22e6e5,82984525
150,397,6747fe860de920bf606e1d93b3bc44d208304c44415a30e4095b7d15,1
151,397,ec622c8600f497bc464d08f69666891b2f18e189b73765e83105245a,50200803
152,397,6a1471d73b455b1bdf4385f07ac018eb887823afd9744c580eb43cbf,55200803
153,397,2349a5461359c276058ccedf93e4734f99afd8446044d91196ce175e,15000000
154,397,1d7e8eb3dd6489dac6e730561c06a6ea6ed72797be71c0e0eb010d24,50200803
155,397,4db704ae3fc827264b64859d9b2177cf4dc27e7a3e75a8a7a3b97837,55200803
156,397,f7baf3cee93f9b7a6db4570b0f6b584a7e40a8426f337bef8347a72b,5000000
157,397,c89afc2da9175089b41172171fccd8eab4fab0a4c4576d3240e0e2a0,0
158,397,4c80764f5b682045f12a83303d017d4dbe90f09f76b2108a5c44ae54,0
159,397,88bc460f37ef232d2d9e0538a1221c22c651ad46a448a3d22f28371e,145000000
160,397,666b1a5c58644adf4cd55067cd8e423d85a2002f3b39f21747e7b488,1215681557
161,397,ce5dfbbff00889c8c806ae8fb30f76f3f408b4721e1a14e941836650,386807227
162,397,9b6747eb7991dc0a8b5fa0192ce9431a85b2c64b3c4db6dd31415ea6,110401606
163,397,dabb32fbe6705b30c4115902bcd7f9458bb697a980bb7c02ad4f4926,35200803
164,397,87b9679714eebad39554239abcc970b4937f19ce07fae769da678184,9639397
165,397,c8dd59a7a5c810087c8d4cf292f7c083d4f4e973fb397950a0103c4d,40496751
166,397,32e908a47133bf035a8e00bd458925374811b3358ff382360cd3b2b2,59326925
167,397,affba47e1ee5b89b489064abdd4832751f9e4f647c388d76f7638c1b,8879489
168,397,fc5543c66855df3872fc1c6bedbd95bb592feb158a7656d0964358b1,22700000
169,397,779311e3763a0548a21966fcbaee04af77a5c21dc863eaf8dfb7d232,80105019
170,397,53ad03696a854631cba8cdf7d2628fe142aae67a9e9ce8a19b81e4fa,50200803
171,397,a14f4a27f024334275d51ad9088057418abcf1bf14ea5f873c145da6,74140803
172,397,4658b7af5226b8970b29067a31a209ace0d302ad56764fbf56dedc56,17000000
173,397,16108700c74e4e98c9be8419d20b0cc113ca98ec34759d309c926798,20454287
174,397,aa19e47b6e82f9ebf16800bd6e1ef968ccc83801e9c6c33b63755fc2,120475067
175,397,d1a2c9c2ac9bd2f3108f7b0b9bcd5ce9140b4eb7fdf67c025400fd46,969098267
176,397,03cedb84a8f9be28d7671c4ec26122e3d6a33c219dfc6577226ac83e,55200803
177,397,8105d0f33d443db33095e1de7e3c084af5cefb8675af79f718bd3e36,9999166
178,397,b549deacf00932ff64dd9fc014c7e4941fbd80eb2e9adc7c65aef58d,50000000
179,397,4208e35823ddd862e79dc2f11a6a89acf9db6d1314953740c2135edb,32503248
180,397,ffa71583cca7e3eee6d517aab1189076939f544f54bcb4fb847024cb,55200803
181,397,3872bbc9ab42934449e0806d376c7fe16177b4fd781edf43e0703f21,18000000
182,397,58c052676fe5b1cd52fda1ba62bbdabef2b3f261258e1fcfaa4df833,55200803
183,397,56f657fe0244e7e283418ef04510779eab7f5f4791cfda7ef19b020f,65864146
184,397,5f05ae7cd5cc5339ce2b65abc1a82ec974799a939be428eefffaf319,50200803
185,397,c11f654d8903679a66bb77686c7c6f49d09af62f797185f8c7c0e49f,55200803
186,397,9cdf11e9f7832510865cf609be23fce37c331324a087d334801d435d,306104643
187,397,3676a8f6fc88d00bb27fa5eb2e25f91b69ad6b211c9931263bbeb39c,57864641
188,397,e56d333d5f95252d68f7c7bb93abb5597fdb6e7853fd3b391a2896fe,70000000
189,397,a65059f2283e5ff29d0c818cba02d9f700fc7c3e891c324bdfd5d1ca,46338009
190,397,d71882533c70394cfade226a4b2338786ffcb27bb1a360148508c28d,1006948
191,397,9a2e3c694ac64ac5c0080e1fdc285df47e291edf26118d93cff447f3,5101587
192,397,e0a5fe8d81c61f33e7b47c1a5b07c02ca836cd80b91e2ce18e088db3,20200803
193,397,3d1168af1573bf5b74d0cf10c8fa32a1b4173649f230e1c90960183d,25200803
194,397,8ad91bb38fa2cb05d75eb47773ec43267f2cdc6f3763fff9c6c2b472,50200000
195,397,53313be7f4738a1ad1554126858d052f318ccbf66d88b5016e9155d5,1000000
196,397,b72aeceb9e9ecfa02d76206eada3945ff1195f5a1e7f3147681f115d,17600401
197,397,86b1a1942b38354c706326958259163fd86d8cd5a42b19ad92a9ed47,5000000
198,397,3dff8cc5b2384f33949d860a2437868ceb61c90eeae9c4944124a773,34230002
199,397,da44553c6df69e66bf91c92cb676ecd5d967e9b512aeb35f0828a872,6407134
200,397,61e4327e7497a9698c5e89691264e91ad955ca7b2559b6f455d94acc,50200803
201,397,7202c1653de4eb0a13167125a0635340e3b0b1de66ad1e4c2716b431,65231755
202,397,08539981f38d05e27a930283d06523e278cab768ea7608af8d0115d4,70200803
203,397,d8999fc80d66caf9be7d1272876ee2c36ed74ca6671d4c421b38d3bb,52019365
204,397,94e8a4d1c409af5498095aafa61edb23fdbd9714f45d104cbe148425,123934176
205,397,582e5b3762d185fd2137bd675b2af9664af6f161201e6a50e2b234ae,99342908
206,397,d0c6fb9f09f04b9673f6036d6318a6b5ea4023d875de62d2741b11df,138488684
207,397,17269abdb3bb645af9437a9cdef77713ae3d8c1702f4a9666f249df3,140637469
208,397,6cfe83b6cb535525f2403c53db3036ca11e0de496365a762f2ae261b,57768423
209,397,131030e043ee3a2aa77d1284e8b24074105702b7e22aa300d37d6467,60000000
210,397,e7dc57922d735adaed887f06044db8b95f9cb86031d73b266028572b,10000000
211,397,6e3705283abc36d62e5332e221e4f440e90b8f716b0b412c8ffe2ef1,30000000
212,397,5495ecf15703a2d5fcf263a897cb29acf9c03b6f6a337e16dbc6ad83,55200803
213,397,6bfa236448009db2c0cdcf14111c24fb4601a05d8dfb4c18c6e83ce2,50959316
214,397,f785d9e43dfd3dfc38ed9fb3ed2703dcb80bd3d08d936164cf75f5e8,1000000
