,epoch,owner,indy_staked
0,400,bcb862b4f032dc4cb80ffdbb2b227a2f67b8eaece95b0a6f9fb57239,5000000
1,400,15606a30af237ef3bfca6b3b7f22d22fe320630f02c84787d533896d,65200801
2,400,5b7ff217c8743d1dd45c733f4c905931a75dda5fd4fbd30dde69c995,15000000
3,400,9c4afbfdcaecce87ceeb5b92924da896e83311f8d2e518ea98226fc4,10000000
4,400,065cc54ed257b60d4c226a1cc05b8aab01a508cb8bb2a462706fe743,60200803
5,400,df9ea106bd220f6e95c0d6f5a718f8815bafdb5e0421399feff70205,65200803
6,400,23a2a7b56db15e6369e9d9afe210fa644dc9d22aba817460390ec90f,587308402
7,400,e912270c161ba364fe6dab8b054e4cefe40070c32472b9f8b9b4466f,20528694
8,400,678fae4bee5bdda22f370202817629b6bf0de651ca0b02d4ad3c370a,60200803
9,400,5d8751a176887a83a14167cb4b9e5ca3a73ba0174e5eca78f1ba5fdf,65200801
10,400,f8dc2687e7efb9814a0258337bbead8dbcf6dac7a0237e3b600f404d,50000000
11,400,f9ee2727c8b6fadfe32cce794345d94598d571e3cf4f173b30faac99,10000000
12,400,eefbd2278c68ebad8bb2307f7c5919393ecf63931fdf4831c0255c4d,5000000
13,400,0a72021d32d5893231aef79b5b87f086fd32119a0f301957705506e4,5847942
14,400,ec622c8600f497bc464d08f69666891b2f18e189b73765e83105245a,50200803
15,400,6a1471d73b455b1bdf4385f07ac018eb887823afd9744c580eb43cbf,55200803
16,400,2349a5461359c276058ccedf93e4734f99afd8446044d91196ce175e,15000000
17,400,f7baf3cee93f9b7a6db4570b0f6b584a7e40a8426f337bef8347a72b,5000000
18,400,4c80764f5b682045f12a83303d017d4dbe90f09f76b2108a5c44ae54,0
19,400,88bc460f37ef232d2d9e0538a1221c22c651ad46a448a3d22f28371e,145000000
20,400,dabb32fbe6705b30c4115902bcd7f9458bb697a980bb7c02ad4f4926,35200803
21,400,87b9679714eebad39554239abcc970b4937f19ce07fae769da678184,9639397
22,400,c8dd59a7a5c810087c8d4cf292f7c083d4f4e973fb397950a0103c4d,40496751
23,400,32e908a47133bf035a8e00bd458925374811b3358ff382360cd3b2b2,59326925
24,400,affba47e1ee5b89b489064abdd4832751f9e4f647c388d76f7638c1b,8879489
25,400,fc5543c66855df3872fc1c6bedbd95bb592feb158a7656d0964358b1,22700000
26,400,53ad03696a854631cba8cdf7d2628fe142aae67a9e9ce8a19b81e4fa,50200803
27,400,a14f4a27f024334275d51ad9088057418abcf1bf14ea5f873c145da6,74140803
28,400,4658b7af5226b8970b29067a31a209ace0d302ad56764fbf56dedc56,17000000
29,400,16108700c74e4e98c9be8419d20b0cc113ca98ec34759d309c926798,20454287
30,400,aa19e47b6e82f9ebf16800bd6e1ef968ccc83801e9c6c33b63755fc2,120475067
31,400,d1a2c9c2ac9bd2f3108f7b0b9bcd5ce9140b4eb7fdf67c025400fd46,969098267
32,400,03cedb84a8f9be28d7671c4ec26122e3d6a33c219dfc6577226ac83e,55200803
33,400,b549deacf00932ff64dd9fc014c7e4941fbd80eb2e9adc7c65aef58d,50000000
34,400,4208e35823ddd862e79dc2f11a6a89acf9db6d1314953740c2135edb,32503248
35,400,ffa71583cca7e3eee6d517aab1189076939f544f54bcb4fb847024cb,55200803
36,400,3872bbc9ab42934449e0806d376c7fe16177b4fd781edf43e0703f21,18000000
37,400,58c052676fe5b1cd52fda1ba62bbdabef2b3f261258e1fcfaa4df833,55200803
38,400,5f05ae7cd5cc5339ce2b65abc1a82ec974799a939be428eefffaf319,50200803
39,400,9cdf11e9f7832510865cf609be23fce37c331324a087d334801d435d,306104643
40,400,e56d333d5f95252d68f7c7bb93abb5597fdb6e7853fd3b391a2896fe,70000000
41,400,a65059f2283e5ff29d0c818cba02d9f700fc7c3e891c324bdfd5d1ca,46338009
42,400,d71882533c70394cfade226a4b2338786ffcb27bb1a360148508c28d,1006948
43,400,9a2e3c694ac64ac5c0080e1fdc285df47e291edf26118d93cff447f3,5101587
44,400,e0a5fe8d81c61f33e7b47c1a5b07c02ca836cd80b91e2ce18e088db3,20200803
45,400,3d1168af1573bf5b74d0cf10c8fa32a1b4173649f230e1c90960183d,25200803
46,400,8ad91bb38fa2cb05d75eb47773ec43267f2cdc6f3763fff9c6c2b472,50200000
47,400,53313be7f4738a1ad1554126858d052f318ccbf66d88b5016e9155d5,1000000
48,400,b72aeceb9e9ecfa02d76206eada3945ff1195f5a1e7f3147681f115d,17600401
49,400,86b1a1942b38354c706326958259163fd86d8cd5a42b19ad92a9ed47,5000000
50,400,3dff8cc5b2384f33949d860a2437868ceb61c90eeae9c4944124a773,34230002
51,400,61e4327e7497a9698c5e89691264e91ad955ca7b2559b6f455d94acc,50200803
52,400,d8999fc80d66caf9be7d1272876ee2c36ed74ca6671d4c421b38d3bb,52019365
53,400,94e8a4d1c409af5498095aafa61edb23fdbd9714f45d104cbe148425,123934176
54,400,582e5b3762d185fd2137bd675b2af9664af6f161201e6a50e2b234ae,99342908
55,400,17269abdb3bb645af9437a9cdef77713ae3d8c1702f4a9666f249df3,140637469
56,400,6e3705283abc36d62e5332e221e4f440e90b8f716b0b412c8ffe2ef1,30000000
57,400,5495ecf15703a2d5fcf263a897cb29acf9c03b6f6a337e16dbc6ad83,55200803
58,400,6bfa236448009db2c0cdcf14111c24fb4601a05d8dfb4c18c6e83ce2,50959316
59,400,f785d9e43dfd3dfc38ed9fb3ed2703dcb80bd3d08d936164cf75f5e8,1000000
60,400,2a229ef2ed60a5d82124b3b8abac63eee3bd1bf12cb00e56778c5f4e,4999999
61,400,4199f4bb58f9b3c60dec5310a8326d46c90318b83d2e96ff45f30bf1,12758
62,400,6eb4e9bdec0cfa3e33f3f34c84dab1c29653953bd510b1381342703d,5000000
63,400,7de337d83081a32aebfcd1e0d193a2bc16a27bd6b79d4cae868e10ef,50000000
