,epoch,owner,indy_staked
0,484,334c381e046f16bccde3ee6a35a82108e86fcb99ec76b2d2f1f76f9f,1225683353
1,484,9677143003f35578c206e3476eaeafa9d9304393cd675f9052262bc8,116060165960
2,484,7de337d83081a32aebfcd1e0d193a2bc16a27bd6b79d4cae868e10ef,605101348
3,484,3d1168af1573bf5b74d0cf10c8fa32a1b4173649f230e1c90960183d,25200803
4,484,111f4fa65714de665800cdaa883559bc60d994f34ef9f49b372d5c12,73197774
5,484,b373312847450184a46f876faa486f624c049338c180197e1f582109,196038222
6,484,c393e4b6dd6fdb57e4c30d9aad9d9d45e92ae407d275e9c41d01aa0b,268621980
7,484,5a0753a73151a92d166c9ffb167fa2af1b46be45b76b6f9417366d01,50200803
8,484,06efd1d2dfa9f2121644765e0bf1d3c2ccc3db6084ef3724de2e901c,107167560
9,484,202a05658b2d4f335ac72de9060a6c71c91ccff518723d7fd614899c,132218776
10,484,5cd23593bd25f37c6b659b6f209057059e21e6c00d1de32f38a0d52b,146401583
11,484,bd1ef25d7138bdecb0e6eb7efeef0b3338628a4406d7e482670cdb7c,623930822
12,484,4c198e7cd7d23b836fc7278abd5a05787f50605837e7bd287d4e5efe,250000000
13,484,d80599e8e37d9e4e17519d0c4b97183e604c1cbc4f0c352cb1063e44,4119806548
14,484,34589e061b2fcffb9f07e7109d77a14c7c7f55f15f5a52d5ebe6c94e,24223783
15,484,d6da8505265361305b0d3b31990c6c68aacb8db033b9b5bfc07c9961,60450863
16,484,359a6ee4b216406ce343ddbc15515392390bf5b710ca76cbaf1f5b98,105482840
17,484,13b074156634e2289f02e34616d97b9aad91069a43173660645f4f04,140043021
18,484,e22e374a65731b7dca2bbcfafaed3cd6bf64cf8a3e69bf898d5a9426,113251631
19,484,ff6f1a1500c463068faa3a4aee28ee0e9bdb7cd667b3ac131aaa6f2c,438857891
20,484,4bdcb3d0328b899e150cbe4efeedafcb2d46cd97f56d1d1a97b8f99d,81118336
21,484,95adb311d06d54e4251c9dc4f413de7ae81eb4d19c503d968ae1aad5,81635275
22,484,84c9a45c5123c84cb6186adf1f103d3cb4793808002903cca2cbf9d3,70725792
23,484,d42210c08e07b4b9a0a1cb9e13db8a4ed0f5ac15de4152d1925a9aa6,549566405
24,484,e5c4eeabb7dd3b0009a7504b99c150ff873d1435f00baa6cdf8f3804,323321215
25,484,2d8e47435b0c86ffc07f8c45272929148631ba923e3e24abd49c7d62,820936631
26,484,e24aa6143beb9268b9e03ed94d83a5523abbc0978143b4c9dc84543a,1040219530
27,484,0f226d1645bc0285e4bbc5ca16c97c6ef0205fb6c9978acd39b71d3a,824736697
28,484,9f90651384538d7c3b90efdf54e9b2ffb8ddf040b1f88d18ee840881,1192149558
29,484,b881f90483bbe408f30486592322eb0e0dbdef15f2a74090d75b588a,2014239351
30,484,f581ec75ebba44973fb98914af33fad7518e69c53ba17431744320c9,3497376360
31,484,441b31c71e56bb58c2c48b7feefa162545421174e754f00b0a538d2b,40000000
32,484,066c66ffc288f51e3b819af90ae90defa1cb98ea92b2ba3d792ebc05,236172466
33,484,f67e67f47efa19968005038cdbbd51e3205135bbcede552eddca941a,429132988
34,484,b853f02fc861b655e981baba6d5966f508073101756edc0a8acf015f,1146983237
35,484,dc339da3d42b068cc5ed8d968e5db2be4ce3532ea28eff3c2bad3f7d,57879157
36,484,05575cd41703d1289aea8a5163da252616b3366feeab5c671a9792e9,70164615
37,484,b1896ed05f89dc37f90008cbdd3d7aae51e2304a8bb9fa170803290a,10674090293
38,484,435ac6984516a80bf6a9e7d16ba8431add7b4f44083131ab8dce0097,289383356
39,484,826d2683285bc4a4de68fc10eb78f2631371f48a5d4c0af654badda0,159209676
40,484,85dccd823a8eda33c9f680bb5dd7c09479fae10c95732a968f39ddad,1296830313
41,484,b32472f9afa6d5ab44f07d95ac5d3a5a7f0a17c15c91c62e8646e686,31635180
42,484,3c226d9fbb31c8328266cec42d23d626876faca80be780ec556170b1,2063040759
43,484,1ce4083636c66d03f4415574ab7f6cb1caae7c6a6c2115f4716b1e17,21671153
44,484,f28382adfa047a0f4258f6ebe2dc27f1b31852ad0afa692e553d75e0,100174793
45,484,05f8ebd54f40e71508f9cfec116a05dc8256562162f8024666821248,282792317
46,484,add22c6e882297d9257216c1da8bad2fae9424dde9ad582255d0357d,15141516
47,484,d1d795290a3d33966342eccfa48370fd31be84d20da657cfde20f293,10463186508
48,484,f417354ea5c9981124310b191613f0e5d1010658a25023da678d457a,50200000
49,484,1c83a034d92988fdae53b3d067eecf70e5b3c5ac1e5a60277009ad14,69577812
50,484,972369302e3432592dfbf3406288f9d40d779de5a526732eac014d14,463784404
51,484,6736155d597905c048ae362233e9c5c0885383a06adc97cdd2c8bc08,261967751
52,484,f9760d194827fe3832c91fd9be3c4bc0302e94a087c93e510951f984,5267723463
53,484,dd8f3e200e38deea7336fefd98ab66572801dfabd658f332105e18fa,13152078
54,484,bbf8efc07b495bb4cd26b991478837bcca658ac1dd2994ef175194f2,142490583
55,484,e172372e095955f0de4785d670f61f41e8d1db5fa06ec22ea9ae934f,449794032
56,484,c5e72a1d9695eb5991708b3d3488da58cc28ffa9cd915b06927840db,196715585
57,484,69fdbe3d1c788051f27c504d2889eaf3def245dc10e14732119f84fa,10175557
58,484,00023775abacb7c31af161e5d0faebd84067299748396171df0a4143,937416080
59,484,64b03c94c08691790077f8f113c8f4f5732f44bb689d5a16472a75d2,1209813332
60,484,ba036b03f28d828e2cda0e639a460960848f941f2b5b11644b490f3f,2070066696
61,484,a1e4678a007b4cbfc9aa6e7f9a37a15c2edb29f18ee1727b2a161bb8,323476558
62,484,9edb488498747d212671255bb778caf605069567d72e15c8e3c1dc64,6374694
63,484,085196680a5f64a2b3e5c8b7015d1f91aa850a534ff6f3965817e920,110990701
64,484,8b8f0d2ac0ad2597ad6dc527cc586b70a0aff8340990bfe18f671fb8,466050741
65,484,867d0bbc161fa9b4c7fb242b55ac34e39a4c5cb3945ecee645ad2061,396238852
66,484,16a7ec9faf22d685badc1f06a781a27f88d57da95788f59f230bc2cd,4777255822
67,484,eb5e9486fdcc9a528aa8e458022bfe74ed6eea0eb5c66d5bcc0fb8e4,172639395
68,484,23d61360dc8643e3e24d596c728267db0c3e4482a8b427aab33cda5e,187565206
69,484,73761bdecaf3b16b1ac8cfbc32a46cfb73f3086cd854b57855bcf16e,407905094
70,484,fa97516004a1dbc7a70e74254bc262cc85268f8c158a7d3a56b89ffb,118007152
71,484,7088f3152f3ae927521b83c3e469bab8107621572660984ac0a5fd16,5349555
72,484,af750b916874672682ceb0bc47f47c5291d0959f21af0c220d247e2f,89975585
73,484,c3f4acf2b64c27374da5fa16f4c98e9a4e0dd484486bf0494c565321,317039033
74,484,3c0c1bacb36f7476304ed8bb80971acadbad582ef827aebb9276b5a1,32633029
75,484,60b04f1650ff0c9f6faa15be8ffff7e5cd37bf4a991b0a339189a45f,64746744
76,484,52e870f790dfd18773f0affbedf2ca014b256e1580c55eff9298aa83,5000000
77,484,d597aebea781acfa304eccfbdbfe9b246f6d46f2745ec88378d2c9db,2192240519
78,484,b9a88f9937812d62270598b7d72d15364271ece5276dac5636f3612a,134837767
79,484,a12d7337565e62a3d4b816f0291a3f7083a14dff1f37384fe9345453,34935308
80,484,9d6a55eb1359d4a6c2f1466d1d65dd5083a6fa692b69702af90b51bb,1535148991
81,484,5bdd4037f2764926f4dd31d36b409f8e8bcaa81bf28557e1ff770a77,456840124
82,484,723423fd6f3096cb93c815875981eafe4e03a9f24fab31efd3b10a76,8500000
83,484,b9979b3a9ceee50179595a54a5e1224aee35f9d541d2bb807636c085,39545229
84,484,c9e01dc055bd66469fa16356f9912c27f82caec0bc33240e9ff61f30,20873416
85,484,7d0ced70b0ada8bd3834180e4f35c9721880091fff4919b3abd71081,546415539
86,484,57f47c774b61a2ff4ff48fd018dad30310aecd979dcd83a8360e0c36,61025749
87,484,079149c37132732f4c604b4aeb2d9da529245c849e1deefcae88777d,1000000000
88,484,0e6cdb5fa7bf493d9ed69f78d665fce1444b9ab01581708f065883a8,2000025331
89,484,17d3378cdb60f18ebad70aab20bf4be3fe7415602c2e07313297aa35,185583491
90,484,c03296235e1dc8ce38f8081530a426f6c14e0a1d50beef76c99c5b7e,20000000
91,484,d8ea32380f765a16065b25757c08ae9d7de9d6a0e059ea18c3e3a5b3,333200382
92,484,63ffcea431889194cc4340feb1b96c81251d0dc547fd50203de1eb83,57157983
93,484,5baa3292bcef8e8ae33d89380d874498161b6a907d86446f40355716,155678476
94,484,83cedd04df8711b2a6adfcb228fb0fa6e1f39f721bbac8e7848b858b,65352880
95,484,7b092fdb56a537f2bafb3528c2949717c910c4b0463d1daab0ab0f2c,40012622
96,484,26e2b2a20c2ebc85f97035bb50e01d4a9da1cae8188f67d8bd7c69db,61907432
97,484,27aca49e106502d3d6a3d9caf3b0031f4a6a6131b06d3e15fc05dfa5,200000000
98,484,adf9274c6b2a09d1f352088cee4c939f9c8b95f75f761e6927bded63,546837653
99,484,1be7677761b8b57ac596e6eea4b189c82347c81a16883994ecab3bd1,1000000000
100,484,8a28c4dd17218ab3a0801ac06e12700f4e764caf0cbf2bb6a9b896be,291178483
101,484,80e6c7de0d6efe91cf577b5502f0f7f9fcb5225d49fab2d74cf0cdc7,58073498
102,484,3faabb3508ee0fb5a909dd6e5b73d101c7e0d69fe91f75593c8033e0,236603332
103,484,a0d41f1fe990c25b4dc74c7a048ae1554d7856bfea01cd994148020b,301996805
104,484,678fae4bee5bdda22f370202817629b6bf0de651ca0b02d4ad3c370a,106495567
105,484,602b1ace1b71e19ed66c18aea5034eba1835fcd1f1af03ccdafccd8a,171452928
106,484,7cd8f3d5d95127141e5843ab2818de72f85efb9e7b8a1cf847e794c4,459640786
107,484,8091c4a4f2c561daccadf93e578bb4a9c633a492e17d0edc56dec611,38116479
108,484,ba600506559f9881dcb28303b20da6720d81b7b58022d355b46301d0,8206100262
109,484,d695b98ba895d0c874d7d3e37fcddc0abed1218af810673d64c9a4f0,1080446
110,484,f64247ce647990d2f5fb7fa82a3ccfbf00257164692471031bc27331,5000000
111,484,cac1d5c3dac7588a7b7d4e766f4afe3f20c1555eba7c8ee90c81bc95,38066365
112,484,02847e2d52b2bb68326a4d8c20cf22758d8d66a8098b464fb05e388e,86329345
113,484,d86fa607e69f2660106e34839eae00a0b8759fbf4a41f9c00036fadf,100803302
114,484,5549e47cc751bd3ea39c302038ed15de03593797992f85d62ec3588b,392949
