,epoch,owner,indy_staked
0,445,a9a906bfc0cd2de4756fa12612d3e0e5b179e534e9cb88cc5743ffb9,155203166
1,445,23b41dab65f698716d09448d4c399e10d2f66ba2fb6433671643c280,831393290
2,445,9757a7bb7ea19885aa7ee7b79fdb8a0fbedf1af89586415cf9a5acdb,642705215
3,445,4e3f32529b38dc2fec4f2e582ead19b227edac321f79b7f4fb26a362,1538074
4,445,71381551d7aede62f3e172b6f0f1bb0efd2e671c828148afa66af383,200496005
5,445,4484d456440c1956679e21e1d66e924d649c00666227046c3f1c96f7,79975539
6,445,50b984ca982d833e08f2bd2124164aef4193d86503cb484ecbeb1abc,25557251
7,445,f9d116952dfa235a6a410052f26344aa0d6295754b0e7157d17e8609,3000000000
8,445,91f9f7e343c7723aa38c3b97effc16cc828077a7670b8f2735d3d589,15000000
9,445,a7b9ee64702f425ec79d48bec8dc50489e4996c684b3624233bf6e3b,303146892
10,445,37f241ee52a5a2b20f4e0b8a5c5597e2a6fb0b07194bd16fd95ce00b,55200803
11,445,315da5b171400a2b8d131c70ea53f27b1977bb1fcec1537d70649dac,50000000
12,445,35b5123df5bdeca9a3899f0b9d6581d29ef0b8f1f177a9809a4f5203,192202975
13,445,2f3b3bade5293f8248431e0adf6400fd78b35217545d8bbf77775f64,150000000
14,445,f762716d7ce751b085724181cd9060e2d8ddf99829fad4ebc02333d4,50000000
15,445,6cfe83b6cb535525f2403c53db3036ca11e0de496365a762f2ae261b,59676439
16,445,435ac6984516a80bf6a9e7d16ba8431add7b4f44083131ab8dce0097,265096950
17,445,82f56b6d58948ae4c51d11309854f8194df727289b855e300d6abfa4,282277114
18,445,3d393eb47258fc41fe17e94111a5b486d686a302125bc8bc73acb8ac,2614978344
19,445,414f01861ffa02e499f7570051c6d27c590b47150a3db1110f7bd8fd,55000000
20,445,c8187c41eb40257b5ab91dbaebc86b17c94a60baaad8d601b8d68a67,333270028
21,445,82356f5dd9c1d197555f8efeece254a8db19ef9857f7f1fe0d168fc3,86893873
22,445,ca79ad389e53d6d78f64b08613237df256252d328a6adf8cd3fddaad,108524137
23,445,b0db1ae75089a9366ae915f54f3027ab73974d711536134973ce1ee4,100401606
24,445,28bbd819d100bce6cdedd2005ca0a9d23409b52d2b6b2b3699054c90,5000000
25,445,7787d488a0ce2e9ccddcf197d31911340a00d6d3a1a8ec621930331d,26211843
26,445,528322993c2dcfc6256101f35cd17ef0a2893c840ca2c84d153cb61b,27972038
27,445,625ed38642d1e61aa313a59747b74a802b6da3037f57e81ad5ad0567,20000000
28,445,7de337d83081a32aebfcd1e0d193a2bc16a27bd6b79d4cae868e10ef,121000000
29,445,8c738aba609903d995a789c5cde7e59510858da191c3fca173d8ecc8,70523759
30,445,0392279ce70fc3bc7d60fa0437da097cc264ada08fd59acdba593965,27228453
31,445,b36db24351d85ac05fecee1e3e0afd76422db67b1a8cab61b2f57f81,1538568518
32,445,68c422b24b256d0fe88baf824bf11188b7dde53bc3212e39b57fbe79,154602937
33,445,803aa8053a78aaea3d2fe1c3591703fa63e0617e2153551fd6742ddb,26015356
34,445,9eee0e143dba17142d83d7e0626057505b31dfebe837fda88a6c8d3c,190000000
35,445,e461c38d3029604ac714626c504532d903a9e35dd0954c5193e65b3d,215913431
36,445,127d26a73f634ffb7d4e6520feddd1f5abc62b4bfb9c5b513a0faf23,2000000
37,445,efe6a1bd03d8dd1a5a22927c2d862e27d6d0dd04bb4ed396d8887056,2000000
38,445,d0a287080a5f1e8c7895310d78734a8b9937f46073b058b098bd4ea4,7000000
39,445,9e643254f8245ece4648fcdc4a354ea13e344c11271af8c658253032,2000000
40,445,5f8f6ba508ff9881b3c738c4a7c20e0847d02b71d18de8ac1cb80514,2000000
41,445,5ebf7013444e2e68de82850cdfb3666ca4736e73ddd9086d6466effc,2000000
42,445,9e1c246216b925a3525c8a22acca10e4f20a8bb72eadd794842941d0,2000000
43,445,2abf3c6529aed8e823daf0009e245991f07312b2c3abfa896ae0d621,2000000
44,445,28c0ed86703825c350733056b1b81ddcd366438987fe0c61c8035072,2000000
45,445,678fae4bee5bdda22f370202817629b6bf0de651ca0b02d4ad3c370a,85345623
46,445,6967ac99067fa8918be3effe80acb02d0112916b196c3472bf1ae8d3,2000000
47,445,8e2e68198ad244bf93f8aa743640ef5a97a3e7ec9c2d8bc6faa61123,2000000
48,445,ee51a274cfee8d4af313168a0d4e56b2e077b695121f9fdcea7ef2fe,84003693
49,445,4317b2ad43c9462bd359d9d7cd7ff9c09d753755c061ad5ee15e0165,2000000
50,445,dcd377746b5124b7dc67168f12221da018ddf15b9fbee68ee0735c8a,2000000
51,445,ca80c29f0fab9e47157113fdbf0e5adad90f606ac3c2c0472da31fcc,2000000
52,445,e56d333d5f95252d68f7c7bb93abb5597fdb6e7853fd3b391a2896fe,213275596
53,445,c77f571656d51f09f302b1916071bed21d55dfacbbe2fdbb818b0d4a,2000000
54,445,7a2009799e43e9044fd476ff1f88fbea64babef7a7bc20c6b21c7939,2000000
55,445,84004c5f32b4d374910d336498d403676dc192f86584ae1d9eb1db4a,2000000
56,445,5d836fc0b9042bafc309fe81cad9902a3e5256acea324b4128b4bbe6,2000000
57,445,5465bf73f1a67d5b67ecd4d29515ef9c7e2a31130b3bb036e50b0984,2000000
58,445,b6bf086a8a6a6d186b56ab1258c14da5591669030313fccc6ea2220c,50000000
59,445,44695b930c7d23346cf113e38f5e5cf7050ada748945ab88aedf6a41,2000000
60,445,737788c3171d418069bac63ff8cf1e7530fe8511982520cfbe676630,367796
61,445,9f90651384538d7c3b90efdf54e9b2ffb8ddf040b1f88d18ee840881,494766113
62,445,425432cbd6145e63f57c6bad51c84a21b6f502f8f4c7e88694c406ca,1000000
63,445,b823d0d448a407860ad0aa3e617622e83c79a6bb50974163b2528203,0
64,445,d7346fcd395de69e62f4a2bafbc32af393ceecb3287b0ff4442ff36e,889162
65,445,02f7a78d2ffffe4d2c58da06e4bb151478f2f15a63b93a4a453f26cf,270697915
66,445,21224f56aedfc01347daa2276eab9772f0b323acc3ab25027665a999,443656208
67,445,7da08765498bd8279b24cbf317bda5c9649ae7ffdbdb271e50673374,4229064
68,445,6737a2a66fc4aab5db058a02116a7e5d9c888e7fe20248c2cba643a7,213691814
69,445,068a883756f40982465a2975535ff3bb33ca3e5fbca778c1e62674f7,4486300
70,445,9a82275965cdfecd0ebe310969f935a07f7e97dab63af7e35c296767,1618698129
71,445,9527209d33e31613f6543e4c5447305c05f8afc334d0f8aa90f6e256,1382678
72,445,c7ebe5d764cf43b3e96199c836bf7d11b37a2d42395a130e71dbcdac,380941684
73,445,9a61f7971510f411097fd34c7e4f3c4a20b90565017332f7a1d401f6,105002279
74,445,25878714265470699b0d97f4087e3c2c40cb133c374012a239fc9b6d,226050511
75,445,c59dfaaf43c38d28e4bf38064a298f6adff6f0ac28a81ca2ba81efd4,6890391
76,445,7a730560b9ebceba314474dcd86bef107ba8a3ca8b51be98d68c1d05,259185018
77,445,c2174735c17d772c59d5d19d925f29092b36344e24964b3d115637b7,235069724
78,445,9afd6723b0d9b844adae3f3babf99e579305f804dc51c9cd0dace11d,11272323
79,445,bbc6d8e0a8f8fa47238a3df22e1b9a0e39a0de2330ba5b49d69a6bc0,1079977601
80,445,91aa6ddecfac713f774fe7635bc6804e96e008cd220186a1382b7f1f,52840638
81,445,e2759266f8550de0789d43375265e9c4f82c017e26b6f7275407acaf,156188043
82,445,dd92ab2941c033461bfc14e56418e0c0855e1275214b093b1a1cdf28,55200803
83,445,723423fd6f3096cb93c815875981eafe4e03a9f24fab31efd3b10a76,8000000
84,445,c70abdf51107e6cabcdaa8f232c079af39869db4625522522d1d988b,4549277441
