epoch,addr,purpose,date,amount,Expiration,AvailableAt
452,5310a7c00c573d9400459ad061211250ce8c164a1b657d952003f32e,SP reward for iBTC,2023-11-27,99756,29-02-2024 21:45,01-12-2023 23:00
452,ba9cdccfb43c0bb8236d5819a7086f1093d0c0a4d6b631ea5eed67bc,SP reward for iBTC,2023-11-27,283311,29-02-2024 21:45,01-12-2023 23:00
452,e2a3bc9f398b6f1efe80bf7a1293dfd4c04ea81867ff0a897cb5eacd,SP reward for iBTC,2023-11-27,61617,29-02-2024 21:45,01-12-2023 23:00
452,144a91af110e1f266e04a5fc28a41d897523570b8c8ca12724be3b64,SP reward for iBTC,2023-11-27,18825,29-02-2024 21:45,01-12-2023 23:00
452,ccf0463efcfc0be16312d889a485c827392edb4bf32af4b43af4aad5,SP reward for iBTC,2023-11-27,18184,29-02-2024 21:45,01-12-2023 23:00
452,35b5123df5bdeca9a3899f0b9d6581d29ef0b8f1f177a9809a4f5203,SP reward for iBTC,2023-11-27,976977,29-02-2024 21:45,01-12-2023 23:00
452,5d1ae8825555ff8847263b4cad9c1fd8b9b7d6f788dddd71a34f23fe,SP reward for iBTC,2023-11-27,7,29-02-2024 21:45,01-12-2023 23:00
452,ecf6df3e564fb3214117ff1ba3fb4532e6d1f2fb80c0015027b291b8,SP reward for iBTC,2023-11-27,466,29-02-2024 21:45,01-12-2023 23:00
452,374b46ff0fc4f269f31c99a12c82159a58207c3e686c437d57dad408,SP reward for iBTC,2023-11-27,75971,29-02-2024 21:45,01-12-2023 23:00
452,bdf1507fde82b8d0513273600289002f05e0caab85d28a804ec36a73,SP reward for iBTC,2023-11-27,2614,29-02-2024 21:45,01-12-2023 23:00
452,5277d320e4e981971f75599c3c15bc0abebbdb6aea9cbadccb16bff1,SP reward for iBTC,2023-11-27,75774,29-02-2024 21:45,01-12-2023 23:00
452,aee02fa77ebc7ddf3c93a8d3afe0d44d94a9d81d4d26684c49f25cf2,SP reward for iBTC,2023-11-27,101868,29-02-2024 21:45,01-12-2023 23:00
452,308ee07a2d9f4a8cb93dffdbfd031413b4e8f5e55218c099e6f131ea,SP reward for iBTC,2023-11-27,134501,29-02-2024 21:45,01-12-2023 23:00
452,cbd45719e9d7a6332688ac3ad8bcec87def6bb55174662ee16b5fa61,SP reward for iBTC,2023-11-27,91286,29-02-2024 21:45,01-12-2023 23:00
452,451fe314c4e9a41bb5804455fb4057afc1cbf2b74cde2d3d737b3354,SP reward for iBTC,2023-11-27,7,29-02-2024 21:45,01-12-2023 23:00
452,ee5592e3bff712a914258c52f57873c0cfc73a7b2c25008fedbcdf9d,SP reward for iBTC,2023-11-27,6292,29-02-2024 21:45,01-12-2023 23:00
452,117a220650f577db973565412c705745e0cac69c796d137e977267a0,SP reward for iBTC,2023-11-27,66,29-02-2024 21:45,01-12-2023 23:00
452,a6c6b85a1faea3c830ff6410fa94503a0deff927429be8fea8ecfe1c,SP reward for iBTC,2023-11-27,10261,29-02-2024 21:45,01-12-2023 23:00
452,a076e24a67c4906b17ede60183d0478e4d95431c5a227f3d35c4e8dc,SP reward for iBTC,2023-11-27,3124,29-02-2024 21:45,01-12-2023 23:00
452,dc2f8d28b7b68eea544d5f052410ca6a34a5e6e811ef13496e156dda,SP reward for iBTC,2023-11-27,24994,29-02-2024 21:45,01-12-2023 23:00
452,7b0d6609ff14368ecd1a39d4d737292d2e348cb35801e0fea067f5ce,SP reward for iBTC,2023-11-27,336656,29-02-2024 21:45,01-12-2023 23:00
452,e9558a5fc36f0f9794e7810b3773d63556795a00e9aba9584532a2fa,SP reward for iBTC,2023-11-27,565618,29-02-2024 21:45,01-12-2023 23:00
452,ea79af332a33e08d0180ace4940a4bba5e9040ea76bf0f8a884279cd,SP reward for iBTC,2023-11-27,9824,29-02-2024 21:45,01-12-2023 23:00
452,42cad31cebab15afa9009d990b34374946246b0ffa50405d811ea6fb,SP reward for iBTC,2023-11-27,34206,29-02-2024 21:45,01-12-2023 23:00
452,07870a95cc8ef51c6813a07f93b76c9e920640902bf176855333a03e,SP reward for iBTC,2023-11-27,65193,29-02-2024 21:45,01-12-2023 23:00
452,9c9cfb0162ad71b2ea61e82aa7676826d3bb5a58eb5f005b68a4c8da,SP reward for iBTC,2023-11-27,669641,29-02-2024 21:45,01-12-2023 23:00
452,698ceb483c24a183e0a9efbb33b25789c41494082421f4df6c75803e,SP reward for iBTC,2023-11-27,118829,29-02-2024 21:45,01-12-2023 23:00
452,38a6b071d8b300a0a8219cb49ae293024f466985a89f62d6188d0388,SP reward for iBTC,2023-11-27,6656,29-02-2024 21:45,01-12-2023 23:00
452,694abb439fba197ce0ee7420e98cb6a8f1535069b1bd6e65cf3c3db1,SP reward for iBTC,2023-11-27,44547,29-02-2024 21:45,01-12-2023 23:00
452,a21ad32e6fdf1ed6d0ffdec01e71a481dc2b0c8ec0290f2ed9f227c1,SP reward for iBTC,2023-11-27,590,29-02-2024 21:45,01-12-2023 23:00
452,476b3ff004d654d9792905df08b6122ce7f0934776fd4cfe14619e1f,SP reward for iBTC,2023-11-27,2563,29-02-2024 21:45,01-12-2023 23:00
452,43b8e3375ecf90169230d91ce92863d0b041ed4c8668cc87d17ea980,SP reward for iBTC,2023-11-27,8462,29-02-2024 21:45,01-12-2023 23:00
452,7dc85fe5487b335c2da93f88ece77f627227d835da86e4eb193312d4,SP reward for iBTC,2023-11-27,7,29-02-2024 21:45,01-12-2023 23:00
452,6c2c506ec04e624743404ae1688a4fc6f668de7ac6990612e26246d0,SP reward for iBTC,2023-11-27,7188,29-02-2024 21:45,01-12-2023 23:00
452,02dea5a4227b3f3ea4c25cb9efec1c9d21d6c84c094723fc4d0ea263,SP reward for iBTC,2023-11-27,4887,29-02-2024 21:45,01-12-2023 23:00
452,bd2a3bc90f29b243b3034ce2db38942aac3e16c7ebe0016add056d53,SP reward for iBTC,2023-11-27,3131,29-02-2024 21:45,01-12-2023 23:00
452,fa447f916a5a021053692ded933c27349eec25674d8d0cd7470f0125,SP reward for iBTC,2023-11-27,757,29-02-2024 21:45,01-12-2023 23:00
452,a6dbba290877e35a99d112108edf8c59364f9d06d0de28484b88d592,SP reward for iBTC,2023-11-27,1071,29-02-2024 21:45,01-12-2023 23:00
452,79e3d59ab4a72ee17c3f6ee81f262aada5ba9f9c9293eb3b07363224,SP reward for iBTC,2023-11-27,82766,29-02-2024 21:45,01-12-2023 23:00
452,56460232600f7f83c802cd4d754d1df5909498ba129dd9b921490ba5,SP reward for iBTC,2023-11-27,33398,29-02-2024 21:45,01-12-2023 23:00
452,d218cf8074ea70f71c6cb07461ea99c98ea021dce93f8ef31e17a07c,SP reward for iBTC,2023-11-27,2971,29-02-2024 21:45,01-12-2023 23:00
452,9b314b76487603dec62a43cfeea584dae73cd42e7f83871495974fdb,SP reward for iBTC,2023-11-27,17340,29-02-2024 21:45,01-12-2023 23:00
452,dbe4f7a84a446f0945219f3e126c627216733c00f33ac99e0184f0d7,SP reward for iBTC,2023-11-27,58551,29-02-2024 21:45,01-12-2023 23:00
452,7a069e44ff96e9f9c7dd2097650124d542e88638fbcc67de7e168139,SP reward for iBTC,2023-11-27,25591,29-02-2024 21:45,01-12-2023 23:00
452,fd84357990c85741e74703ffc003798059eecfc6cd9ee37c98e93fd8,SP reward for iBTC,2023-11-27,4603,29-02-2024 21:45,01-12-2023 23:00
452,e544d0152f17bacc61736bea720477a416dbd60ead88c42cf6dda564,SP reward for iBTC,2023-11-27,20682,29-02-2024 21:45,01-12-2023 23:00
452,3349450c00e6bcd2b48a1adba10b32343f045abd172ec4b9b297faad,SP reward for iBTC,2023-11-27,392571,29-02-2024 21:45,01-12-2023 23:00
