,epoch,addr,purpose,date,amount,Expiration,AvailableAt
0,434,198836d653f267dfed06bd383b80539c50f3ab6d6e7e0de11d9b723e,SP reward for iETH,2023-08-29,717,01-12-2023 21:45,02-09-2023 23:00
1,434,43b8e3375ecf90169230d91ce92863d0b041ed4c8668cc87d17ea980,SP reward for iETH,2023-08-29,3490,01-12-2023 21:45,02-09-2023 23:00
2,434,58565b9a0b90f766dad48a3cb365453b452565ecb6773a55a5517b48,SP reward for iETH,2023-08-29,456420,01-12-2023 21:45,02-09-2023 23:00
3,434,405966152e910c43c45f1d21d8420d7ce66c604b9750824741970780,SP reward for iETH,2023-08-29,368,01-12-2023 21:45,02-09-2023 23:00
4,434,4199f4bb58f9b3c60dec5310a8326d46c90318b83d2e96ff45f30bf1,SP reward for iETH,2023-08-29,25,01-12-2023 21:45,02-09-2023 23:00
5,434,f9f1d44d00b15f63b1aac48dd4e3b4738bec1c79cef84b67ef5c69e4,SP reward for iETH,2023-08-29,390,01-12-2023 21:45,02-09-2023 23:00
6,434,bdb8c089708bb3dd3c626bb9a286a3aacbf77517b9643161db4a1452,SP reward for iETH,2023-08-29,64,01-12-2023 21:45,02-09-2023 23:00
7,434,117a220650f577db973565412c705745e0cac69c796d137e977267a0,SP reward for iETH,2023-08-29,1,01-12-2023 21:45,02-09-2023 23:00
8,434,ad122b9fa3ab86495712afd2a6f655430427c2cf21a54fd0c8fe8e63,SP reward for iETH,2023-08-29,75395,01-12-2023 21:45,02-09-2023 23:00
9,434,2e1573f020d7dc42fb1befd459287f0e620fb799cee111e43c50d676,SP reward for iETH,2023-08-29,11421,01-12-2023 21:45,02-09-2023 23:00
10,434,ed3122194af84dbc350676f420b1927209b40cf0d239ec26a5cc8623,SP reward for iETH,2023-08-29,234931,01-12-2023 21:45,02-09-2023 23:00
11,434,5016a30bc3c1a609d20be6cd2ea1f87bf5b49bcf2f8ecdb1d21cceff,SP reward for iETH,2023-08-29,1,01-12-2023 21:45,02-09-2023 23:00
12,434,bffe2a2f3dde97b96f94f5cdde3957828c61db930faba0e4b2afbb46,SP reward for iETH,2023-08-29,46013,01-12-2023 21:45,02-09-2023 23:00
13,434,435ac6984516a80bf6a9e7d16ba8431add7b4f44083131ab8dce0097,SP reward for iETH,2023-08-29,85815,01-12-2023 21:45,02-09-2023 23:00
14,434,8b542601309e158b422074b4a53ec9aa0f09a0b50f58bce55a68b4a0,SP reward for iETH,2023-08-29,16339,01-12-2023 21:45,02-09-2023 23:00
15,434,e8aa119715131d1dc98e1703729210cc98b1883773fefc5177cbfdb9,SP reward for iETH,2023-08-29,74,01-12-2023 21:45,02-09-2023 23:00
16,434,6efc2b7d458837222c6305866822d7d3039f9b436dc7eeda2ebabd4e,SP reward for iETH,2023-08-29,5059,01-12-2023 21:45,02-09-2023 23:00
17,434,ce6885bef0ae899503bec94142f5c2d8f8d25973ddb50e1c5dca5c1e,SP reward for iETH,2023-08-29,844,01-12-2023 21:45,02-09-2023 23:00
18,434,7bfcb0b4a3974232c21fe4440a2befb5aff58093e9582c9d447c1e0d,SP reward for iETH,2023-08-29,442,01-12-2023 21:45,02-09-2023 23:00
19,434,694c58617bbb8e3ee1602b3c10a7abe0ea0b46a7a60fe01846fba3b2,SP reward for iETH,2023-08-29,25678,01-12-2023 21:45,02-09-2023 23:00
20,434,89d095d531c5d92be599e65bfe27c44652b2cf99b72a332427e9d8a2,SP reward for iETH,2023-08-29,26421,01-12-2023 21:45,02-09-2023 23:00
21,434,42a1f1254b83222880c10986170dff3d174299a9b6601511d369a189,SP reward for iETH,2023-08-29,214405,01-12-2023 21:45,02-09-2023 23:00
22,434,93fb8feafbe7b27f8ccddb6c42676e5c85698c605c6627728507d8fc,SP reward for iETH,2023-08-29,585,01-12-2023 21:45,02-09-2023 23:00
23,434,19c1be2fd0ce6e32cde0185dd60a56edc288d8de6243c1ca4e569f51,SP reward for iETH,2023-08-29,80,01-12-2023 21:45,02-09-2023 23:00
24,434,d1b4a2e733c66382f3c60bf7a43803b57e44c07d5efe87bf8c4185ee,SP reward for iETH,2023-08-29,82949,01-12-2023 21:45,02-09-2023 23:00
25,434,70412db01246a610b0e448401967f8c79afad0c1eda5cc75b2c252f7,SP reward for iETH,2023-08-29,1107,01-12-2023 21:45,02-09-2023 23:00
26,434,875b60897b0b855c13d7cab2fa168fe63bce45ed7e657bdd951b5972,SP reward for iETH,2023-08-29,35811,01-12-2023 21:45,02-09-2023 23:00
27,434,84e650cc71a2cc4a1e57241565b32d0b24ba3ed2a8726bbd11c76ef7,SP reward for iETH,2023-08-29,16732,01-12-2023 21:45,02-09-2023 23:00
28,434,4e5426811df99e191ae0bc3eca64836e561a07d1623b16f94828240b,SP reward for iETH,2023-08-29,2,01-12-2023 21:45,02-09-2023 23:00
29,434,2b3f8ce415f63a81454d53882a00a4d2225e1284c257a8b14ecb4c22,SP reward for iETH,2023-08-29,1,01-12-2023 21:45,02-09-2023 23:00
30,434,af91dcc8800fad79990ad47efc93335efb93b85b15f01ad0570b0924,SP reward for iETH,2023-08-29,101389,01-12-2023 21:45,02-09-2023 23:00
31,434,8707ca72180e998be7256d3ca209f1018ee51fc9f9e1d55fd1d962ae,SP reward for iETH,2023-08-29,1578,01-12-2023 21:45,02-09-2023 23:00
32,434,794343926a43d13d72892383b093678fa0602c5ad6338620eb7c302c,SP reward for iETH,2023-08-29,24823,01-12-2023 21:45,02-09-2023 23:00
33,434,aa67df191de68ac9224c3425b62b628becbb3d001d0ba78f1dacac4e,SP reward for iETH,2023-08-29,14,01-12-2023 21:45,02-09-2023 23:00
34,434,609ec540fc0fe4aa910919d0f5a2a5dfda7db6cb7f9b4c73c285bb22,SP reward for iETH,2023-08-29,34436,01-12-2023 21:45,02-09-2023 23:00
35,434,292f596c4a29f6f1a798bce86033bc6a416ae59e6ff44aaf8e8f34ea,SP reward for iETH,2023-08-29,35724,01-12-2023 21:45,02-09-2023 23:00
36,434,38182d9874dbabb161ffff5e21c81a58b8134ff7f34f2407903dba6c,SP reward for iETH,2023-08-29,5647,01-12-2023 21:45,02-09-2023 23:00
37,434,bbc489f4c0a227930bdf92a3fd265427280735a5254c1de2120276f8,SP reward for iETH,2023-08-29,72737,01-12-2023 21:45,02-09-2023 23:00
38,434,0448fe09c5e6496b162f9a88ea422f1af9d14c07092ca528ddea63ae,SP reward for iETH,2023-08-29,18849,01-12-2023 21:45,02-09-2023 23:00
39,434,a179c06273cc4b1676137e136a2ef23e7cf4a3ea8b07f359a13f88a2,SP reward for iETH,2023-08-29,4610,01-12-2023 21:45,02-09-2023 23:00
40,434,8d995bf956bbf2a69b6549ca3a6830e9292b0d2641e9fa520d0f294d,SP reward for iETH,2023-08-29,111480,01-12-2023 21:45,02-09-2023 23:00
41,434,7a7fe8f80addd82b29adc3d5f017985c04c21eac82da3072fb95ba30,SP reward for iETH,2023-08-29,853,01-12-2023 21:45,02-09-2023 23:00
42,434,34589e061b2fcffb9f07e7109d77a14c7c7f55f15f5a52d5ebe6c94e,SP reward for iETH,2023-08-29,12193,01-12-2023 21:45,02-09-2023 23:00
43,434,afd3aaa6c6cff952df201e8b6aa2e2e06e080f61f9fcbabc1997b42b,SP reward for iETH,2023-08-29,106518,01-12-2023 21:45,02-09-2023 23:00
44,434,57e5858c1df6db74f151486eedd33dec6790c38e79d12b69e2add37e,SP reward for iETH,2023-08-29,56303,01-12-2023 21:45,02-09-2023 23:00
45,434,206d0b9f1190d040970e6a139ec20333570c9f73098ab4f8c5772536,SP reward for iETH,2023-08-29,32473,01-12-2023 21:45,02-09-2023 23:00
46,434,241ecd4e529840fd1d3c3a44abf3e5f3d65c6312fa1203025234ade4,SP reward for iETH,2023-08-29,5276,01-12-2023 21:45,02-09-2023 23:00
47,434,7bca37d84a32420442867cc57a31d617763def3c9963f639c58ff001,SP reward for iETH,2023-08-29,265547,01-12-2023 21:45,02-09-2023 23:00
48,434,9913007f4d5d7d0bdfde593a74f1cc948368d29881aa3efab60a6338,SP reward for iETH,2023-08-29,32431,01-12-2023 21:45,02-09-2023 23:00
49,434,0ad45bd4425847c0893b6a9135dc9086793f21620bf46205901be98a,SP reward for iETH,2023-08-29,90937,01-12-2023 21:45,02-09-2023 23:00
50,434,731c4e0664571b4ea0a1b9279f3b9dc10ae79bd38908a7b30ecefe22,SP reward for iETH,2023-08-29,452,01-12-2023 21:45,02-09-2023 23:00
51,434,f7f23a9bc86ee2f23bf4a68993e06301f791425a00f0a9974a81596f,SP reward for iETH,2023-08-29,905057,01-12-2023 21:45,02-09-2023 23:00
52,434,8bb170899ad086aaf786240e8429aaae18448301ad0d2ab068d38f4a,SP reward for iETH,2023-08-29,1,01-12-2023 21:45,02-09-2023 23:00
53,434,c8ca667b94b226c0400fc4f3f8ce935ef841edd752b09fbf28b1cb16,SP reward for iETH,2023-08-29,8,01-12-2023 21:45,02-09-2023 23:00
54,434,84b2dddf4357c2589e7d431a055e3b0db4149b94240c63ecb1b676f2,SP reward for iETH,2023-08-29,11065859,01-12-2023 21:45,02-09-2023 23:00
55,434,a33c563393379855e9b6f66e6830ceac659fac8982b06d4128b21722,SP reward for iETH,2023-08-29,6023,01-12-2023 21:45,02-09-2023 23:00
56,434,6d6912b202d92f19e9b506ce91eb315f764d0eb5aaf86598b6408dd0,SP reward for iETH,2023-08-29,27674,01-12-2023 21:45,02-09-2023 23:00
57,434,93c8ee55e003b8ac9b1be4260e01d9f03ef35e8cb8ad07fc04c86f80,SP reward for iETH,2023-08-29,190155,01-12-2023 21:45,02-09-2023 23:00
58,434,243143a1edf725605b078e3660ccf3ef4811e54ce8d70b04ae15a4b0,SP reward for iETH,2023-08-29,152,01-12-2023 21:45,02-09-2023 23:00
59,434,512f425cedae5c11513155242686e5039b766c7ae798515b68a364e7,SP reward for iETH,2023-08-29,2852,01-12-2023 21:45,02-09-2023 23:00
60,434,508757f097d3f23cb9e51cc9d35a550b2f2f9bedea6326229950647f,SP reward for iETH,2023-08-29,9020,01-12-2023 21:45,02-09-2023 23:00
61,434,e0a5fe8d81c61f33e7b47c1a5b07c02ca836cd80b91e2ce18e088db3,SP reward for iETH,2023-08-29,123082,01-12-2023 21:45,02-09-2023 23:00
62,434,ed3ceb224858d2a44bcae5c64c3f96bc3e80d85bc3347c5f156ae7ff,SP reward for iETH,2023-08-29,1,01-12-2023 21:45,02-09-2023 23:00
63,434,ccf0463efcfc0be16312d889a485c827392edb4bf32af4b43af4aad5,SP reward for iETH,2023-08-29,4822,01-12-2023 21:45,02-09-2023 23:00
64,434,07c59e348504d75a47aa875c80c5f7c537f4153637fb942f8f21f7e4,SP reward for iETH,2023-08-29,72740,01-12-2023 21:45,02-09-2023 23:00
65,434,38a6b071d8b300a0a8219cb49ae293024f466985a89f62d6188d0388,SP reward for iETH,2023-08-29,6872,01-12-2023 21:45,02-09-2023 23:00
66,434,b5f538b9bc03a2b72e11f5d02d4480cb5a8db857e1a730b1d4499ec4,SP reward for iETH,2023-08-29,3981898,01-12-2023 21:45,02-09-2023 23:00
