owner,indy_staked
afd88bccd3a8ac6e08b70a68fd80335692bb5f2b34229232139c76c3,105531394
71d830eebfafe28e079cfde0d05ab7594a3ba1a9910a15c5667ed60b,50200803
eda1fcb6f7afd09936ca37674781defef38446ed4a3944b42ec382eb,6000000
9547176a532a8accf1526cb687856fcf3e2cde397a5c51c68f12639c,60200803
02e61b3871d45de09d96c1c0ced7355a1878f470e1585678d1b3b0d6,20953797
a5113918bdedb5881ff37ed3c4d45141f8cca161573b5e2be5071f75,334056747
651bd5ad24d71629020db8e5b179bf3848991bb60336d0ea4b91abdf,65122824
4208e35823ddd862e79dc2f11a6a89acf9db6d1314953740c2135edb,34749175
2d2698946bc0f751dfc642bda9716d9c95065c4bb6aa23fa36379917,206669046
280d9caa362e87e0fb04ca3c46e33e4175d30ba5e21ca4af37895894,661694420
f983b3613a668d390f454966a15b4ffd5edc096d9f05362431b5eb94,209749473
cd0b84d5adc435db47f8408cb4a29053fb4689003df26850847bbfda,133487821
410e98a83ace21465e7936fc5c290e867330e328243d0f07aeeaafea,50200803
b8de694323c259b223d16ef6e743efee4f2ed0cde9cdfa47a5eabe21,15001286
5cddfabc77a866c6b396d64a994a75d6ea5df7c506bbe3e4eb2379a1,668694
101c5f4ec200775bc85c2cd33439bf745aab02604651590f3be3ac38,5000000
c2dd9c4e0f815eb457be7339d06847a2529b8e21d987b4c6e6b06564,1789393162
4f8dda63853c61a8aff1ab123567999f106e8a21823d5620b0637b7e,31250080
dac540164fb558e34b18ef4802b3fbd3c87efd0c3562a96265625179,56038240
1fa66b94d4c35b83bec52c8525be0ff9451544984c53085b8c306920,25000000
9d998bb702a15e161b5322925d9d673702fa85f8da2cc23fc8ebf212,39120000
6eaecceeb039a08c45e67666f8e51d5b2d8396b7c529ec3a92ba62c1,11603955
8d37c838b55a4c176a9a322b6c05dc7be1973580f8238e475d7b0073,6200949
9c9ccbb773315d014fa44cd45b3f748defe409f24ced66bbf1f3137c,84587971
c679ca09b6d1e4573f9e39f834f0058433b6555f2ec8d3afacd2e278,62513786
8809f8599b6314fe0c527684a1b09c955a222ba392cf2055c1ed3521,1433014
56e1526eba166e9060a8d8eb258e59df76cf752827d1be7a6de02119,12274346
fc232c17b74da57491ceaf8a5e7a3e772fe80a8c9186111c4b814e73,56603909
81b9a0a03bc7fdf55630aa5fccd232cb4ca6f971a11bb174d307852a,177235480
9d80b9f4238f52c9fde7e7d8fbd39d1e68d713cb166cf74a94a277f5,55200803
4e1b5e33ca40177148b9a59b602070a93d08c6d28769fa954879cc34,93123003
6379e30665c29aa64ccacdc708f8d843168c67f265ac42fc9a6e5903,19316309
9518ee73302fee3b3367bb4458ffffca5c72f034e736b5e6fa29010a,50088915
657fad0491af9fbd598e00f69d8f21a9016a4bb5537e2840cf658529,122284846
8091c4a4f2c561daccadf93e578bb4a9c633a492e17d0edc56dec611,38116479
4732fec780986a39e9c390f5950cf031dca426b9f43fe9e4cfcdfcc7,300478724
430057946f99d2217df55070a3b81e7a2688e39b3063606a170de1bf,350461715
75cb8dc04aa5b612fe68979109e43b1a2274cb7272b5ae6e39d45047,1269456673
ef610a65281897e9f20185dbbc66093321509f52ae4e5ad73e3ec376,99928118
7088f3152f3ae927521b83c3e469bab8107621572660984ac0a5fd16,5349555
cbf2fe83219efa63b2e1d6c43e53fefa9280e4e862b5cc88d5bdaf7d,1145773420
17e6192c507aa42939888c9354ab8ad76b387cdd923668c0999a198b,50200803
a1e4678a007b4cbfc9aa6e7f9a37a15c2edb29f18ee1727b2a161bb8,247835025
da7cadd32a333576d356fc0873c47054ec8aee70221e916893b290ce,32158391
73761bdecaf3b16b1ac8cfbc32a46cfb73f3086cd854b57855bcf16e,332261851
f013b77ae6ab1f09b5bef9c18f26089ddf57e2e780dc6f1c70746f8c,784472173
64529d05d1649ebcda9b4f3abf2b852d9271ac7f8a17a2a466682a20,15711550
945606785a1b901437bbde1c6a102b23f0d7fc9ed1f3b8c2093f0495,35000477
5e890ada9aad05c92e1deeb7314a86b0e505d7e0f300a653e1ec9f71,195539624
76365c89939bff02b55ecafe5551e32906fa35ec857d7cbb7f6d9456,21864445
0936d68d47189f049a4aee68bf5d41b42a92f5545b84611c9fe57688,50680350
5de5931c553f309acc58ccbc01e6b3d9c67991447815ec6cb7477234,67435674
bb2c6f3da5959416cf6c82bd5d1772ebf58c05c00c2b06ea699a2a25,1154600803
c24c11b60bce7b960db8a2bb414f0e00db247f70db04a0a4de0e96a9,1219000803
2e530d847ecf4e70e5ef5bbebc8f4491fcf73b57dc705bef1513fbcf,868006447
bcdb0849d20786e4fa0609801e1b8cbf3f18ca379aaba29a60046613,50000000
d6834337eb4a8aa5b38f8919697e0cfb33cdcbbede645b95e48882cf,100290509
82f56b6d58948ae4c51d11309854f8194df727289b855e300d6abfa4,285695225
b6f16173bb13f9ffc0b9f25426ec7219bc2cef6683f3edb36fad318c,1000000
a4ae6b7d6fde02966811a441c04d72af1ad8a1bafd8684192c5c99f7,6088358
5841691340afe9da06fa9b6183312767278be1ba7ca99c752ef50fd6,116248535
8aed2cb89f728aaf28e108eee7a41a298706bdce86bb1cca44e50498,122000000
c514fbcde41a3a18f168e5d8939e34d7d10164721b3a2935beee48c7,104087583
6d705904df855aaa03836cb1566a7ccd2978cbc1d2550f33b5fbc262,444153538
f531b15c52b61e4120ca0d00900264ff737ce792e8c70f732e301e5e,42207301
e15e46a4738e59343e790d1c181621c77db424b969f8ca6186a2f1d3,201845934
5a0753a73151a92d166c9ffb167fa2af1b46be45b76b6f9417366d01,50200803
cda0141ed9eedd491c294cf9e57b08aed8604c91efc11353b4f630ce,10733230
4c80764f5b682045f12a83303d017d4dbe90f09f76b2108a5c44ae54,24347168
8c734ed7e636cb450286a7ad6965ac49313d9981213aa6ec3a8c2619,868659986
bea154f62b6917d101db620f33befb5f111ab157744941a9cf82086d,552135074
fc2570c6c03402569141305d77268cb1d15304441a142d76a4ac2814,10878580
27def4b02245d51b0d080d7b230a060ce65edd278d4c2f9cdc55b148,96000000
7ebd6a0f786076f508e47df3bc33d8dfe4ed66dcbbd6d810419bd141,1943157145
a587d605bf0b944669d364b5d4ef8a65f7d3b42f79391eaae06ee27b,60096810
df027e77e46f186b37c7dd5ef8df0aa6e03402fc383f90bcb28eec6c,82899064
96fd26a13808a0837bcf27d13c369a17a98c3f22a3203569958f4183,203195854
5f841de490d21c2b60d865852552b8a829e6ef4fabd1fee7ac7977bd,196846300
50b984ca982d833e08f2bd2124164aef4193d86503cb484ecbeb1abc,63794325
78f90617423f07905f4ef7437a2f42f9e9d93f1c42c4c02862968533,61170992
297a875e4ef78f68ce4962b478f389ca0c4f85b14ceebf841a51af1b,50000000
bd754267ca50f28e88fdc723f80e0015a605428f335ed3980b4bcb8b,265244100
0ab458e977fd40e6f351f369c58b4cab6cc89237676534d3867c9965,53935178
b06de0e550b9ee9634f29c3a588895771136179f203538f73075f212,88273415
42a1f1254b83222880c10986170dff3d174299a9b6601511d369a189,86217297
199bc83476fe99b83f5235e2b1520f7097f5494e74aed6ccde5901d8,629084556
f4eb41f8243e24808d91e0e79196fb9ab7c95280d8be1ab75e36cb0d,51361686
2a2af801d6d80d6d209060a6844f279eb52d0bfd485a66a001bf4863,2607554013
19565434aaafccd0194564707c300abc2d35a13165c02cb9c761688e,1087296975
6b6b15e32969a5152249e0aeebebb2d68884e1121683bd560d12c3a0,10255752
0ad4bf4161c215d65398fa2f913d6f73df8a757c07416870792b1c98,126443268
6488f2a62e506d20b373746f2c49bb307c81ceab6ca463da89476ce0,50200803
581e8bf75c79cf115e3e2b5c5245e9ded124eeaeb1e62d8c04ef1756,148429936
4ce4e3ca0121a5d1fb590d9b4aba21f25fc6d34d55b8d818d38ccc75,693231562
c3ab991ecbd4a2f84931ba5ca8b76a793f6fe71b3fb4448bdcbd722f,55200803
426dc9a8ffd26f37ef26cc1e2619df3223ecc9718d8d57801efc5ddc,15200803
cac1d5c3dac7588a7b7d4e766f4afe3f20c1555eba7c8ee90c81bc95,38066365
f70639b94bd018699ff1f59a64bbee35eb1fa8f0781cc7afef21a595,132325541
8f877b24369fbb3b6f0656d1d5cc2d035d81d6ad73f7d6e01fd34255,178505282
4665c554aa08e24c9b8a151875a85828b20dfc82ad399d406e7dbc0d,33045160
7ea78bcae2085b3bc442e2b03589d05748c6c2763b3984bc211f56ec,5485252
32e908a47133bf035a8e00bd458925374811b3358ff382360cd3b2b2,65726421
7910de78b42fa36cac41e451ad498150dd3532e2f2e35777735235bf,1135748984
111233079530c54a894d6c092eb2ea196569a53c2ad2642c386fa70b,318442983
d98785b47f3e7e0d0f16ba3186a7349b9e95fc1c8ea5b60b06c7c214,25179412
86a99dbae5591a3ea7274bb23bc1b80d3c1ab2f2741434ff30984d90,178152620
31479ac784262fd77e8f9e7199441161b91e24cc31cf2fc8f38817c2,52680586
efe6a1bd03d8dd1a5a22927c2d862e27d6d0dd04bb4ed396d8887056,1
d0a287080a5f1e8c7895310d78734a8b9937f46073b058b098bd4ea4,1
9e643254f8245ece4648fcdc4a354ea13e344c11271af8c658253032,1
5f8f6ba508ff9881b3c738c4a7c20e0847d02b71d18de8ac1cb80514,1
5ebf7013444e2e68de82850cdfb3666ca4736e73ddd9086d6466effc,1
9e1c246216b925a3525c8a22acca10e4f20a8bb72eadd794842941d0,1
2abf3c6529aed8e823daf0009e245991f07312b2c3abfa896ae0d621,1
28c0ed86703825c350733056b1b81ddcd366438987fe0c61c8035072,1
6967ac99067fa8918be3effe80acb02d0112916b196c3472bf1ae8d3,1
8e2e68198ad244bf93f8aa743640ef5a97a3e7ec9c2d8bc6faa61123,1
4317b2ad43c9462bd359d9d7cd7ff9c09d753755c061ad5ee15e0165,1
dcd377746b5124b7dc67168f12221da018ddf15b9fbee68ee0735c8a,1
ca80c29f0fab9e47157113fdbf0e5adad90f606ac3c2c0472da31fcc,1
c77f571656d51f09f302b1916071bed21d55dfacbbe2fdbb818b0d4a,1
7a2009799e43e9044fd476ff1f88fbea64babef7a7bc20c6b21c7939,1
84004c5f32b4d374910d336498d403676dc192f86584ae1d9eb1db4a,1
5d836fc0b9042bafc309fe81cad9902a3e5256acea324b4128b4bbe6,1
5465bf73f1a67d5b67ecd4d29515ef9c7e2a31130b3bb036e50b0984,1
44695b930c7d23346cf113e38f5e5cf7050ada748945ab88aedf6a41,1
bf1cbf18995ecd67ad865a0089109b5414093d0c41e9d02fcd9038f5,200000000
044a02ac41c4f4bb4377905069e067ed0e0a07bc8d0e145e22dcfab0,100635638
2b4aa51896041c905eac490447f886afe8eb67f3b05b1000ce976cb8,40791326
3175cfdbe10c5e9350f513d3bad5c798c9a7a441976f8d43d3c115bb,20062987
c9e01dc055bd66469fa16356f9912c27f82caec0bc33240e9ff61f30,13681236
803aa8053a78aaea3d2fe1c3591703fa63e0617e2153551fd6742ddb,63631212
6e3705283abc36d62e5332e221e4f440e90b8f716b0b412c8ffe2ef1,30000000
aa67df191de68ac9224c3425b62b628becbb3d001d0ba78f1dacac4e,2984794
29eb12417584cc18ea30624bfdff1b48323d035aad5dc628fe14922e,97001934
65676cd26721b57b8744e0dbc45a58d2f71577fc8d53075a0ac724a8,5000000
08918c42b18ddf44a0916525988f5b94ee9520a3010ece764b39399b,318214283
a2b3fc71aa466e489bef35c30ca8b4a9388f701ab0cd73c9c81a5409,210415070
5076acb2a03d9c30a10cb6a51faf9a1bd425efa5b701d0e483ff31d3,430570622
6737a2a66fc4aab5db058a02116a7e5d9c888e7fe20248c2cba643a7,213691814
3d1168af1573bf5b74d0cf10c8fa32a1b4173649f230e1c90960183d,25200803
43b8e3375ecf90169230d91ce92863d0b041ed4c8668cc87d17ea980,350387030
4685c059eda7dc69145721b348f24aa4aa1e110b6c74690ffbfcdc5c,100193770
5dbde133f26c4c4d49266229d6414d8496450a0322832c6e4219cb4b,305185560
b4f996116c0db0db28209974912dc72ee8c725912d4812e4ef6fc30d,39207242
522f7387e01ec3927b3373dce9f8a9923e9dbe37e4b4bb04a569174a,14143909
509902b30c77bc1acc7de0f4d68e08b575f8f9ae8da1ebf462a133ba,582508037
01bb74d6a09834970c7e1cb6883cfaecbd3982e7fcc8d24116deaa84,49088125
342b901edef65bf1a7dc2e6cf40a410d0e2b94104e6995e0de3ced6c,100000
0e2f3ec956daeae0b2ec7519f6de4141851942df2d375dd96bec72e5,160788388
fbc5a2e4982c53a70c6eb71bcbdfca2698bba849a2e5e06ea566fd93,6701907
d1cbca2f513f89406752d1009b7eba249d0cb7d0adcb1177de813348,1117813401
e0dcd21c7504d273af38cbf15da057d7b5bc5b063e0613e3f1832a80,2171053
2833c6e86965fb876948a2bc89624dded47c9eb24fe7338bc20e1543,295130037
0e1fdda947e41660678942e74533730397f813f642857338f6f52c27,122267746
51efe629a2a27ed7854d11b8c1f5e47e5a2a502a73beb25aadc625fb,58913221
7e61985089f1607e9b2bdde0d6958029d4d5a24132e7eca703d7b9ce,35191862
2722b73e6fdadd44d7e771dbde649d36ff3ac90277ce49b530355d3c,41009584
f10aa85d9f7a991bc9829084201287f929c955fc3ef8a76f10e2775e,240425692
80cd4da4e55a97f5c7f7e66de2162101e9725b2aa44aff4e6a4e1e33,235675173
4a64eb9e7e30b19befb760c887ce822332daef77dcfcf52bbbff7326,20000000
8077fac34aefc0f232a6b6fea2d6c75fa899ebeca2a6ba357b216d82,1120308920
92a18583ff5b6549b812dd1035b420789020d999240b9d122ef5e71b,81216649
99b51ac9f0fc8bfb6baf64cb0beae812672f2b1f65406ec1ff7222ee,134838380
2eb9864731e7c42b616da7800a00b034d4fee07940c59e7d8566f96b,50729940
27c6aa64c72dbf5a26e33299ccabaf4de75f21c77f503b099636dd6d,38402110
092a687209b11615fffd507a550ce5441f630baf5087ffe56f643998,141771626
e24aa6143beb9268b9e03ed94d83a5523abbc0978143b4c9dc84543a,1000449361
05f8ebd54f40e71508f9cfec116a05dc8256562162f8024666821248,280487888
1afac53a4d1a00fdc5c19991c9ab585d92ed50cb9c71ba9c61a36106,152982064
339b73b1b15979d187c162f22707d3d86918dedd5716e748d9a8478b,3299029499
71381551d7aede62f3e172b6f0f1bb0efd2e671c828148afa66af383,200496005
561365c281ff07c45c05559e84a1854235e86230bd1f698a69513412,2172630
f97eae728d16e144a61fd42676816422695566339712e2da6ffa5993,131093224
eff15a8eee7dbe991d1c3779f3bd9c07e99324872ae6cc7dadd673c4,27132027
89b5f6d243e75fb65d13ef2489a5dd6de606abf28e48009188798ef3,1238970072
ff7146ab3d288749871f4cf95b6d586203facd0bbf2cedebd34470e3,547560737
2acf7f37fe07d67b04f0fb19d0c7bd50ef2b4dea0626f30b829315aa,82292521
21c654305eb324675f59e619a6c6af7de11871079f4b86280654f096,100650416
b4459ebfd294351d207d2f97ee94880ca8aa2e80cfc0618f22b2c612,500024808
fa3f2b45ac34f3139b635b168629dd6602fa00749be364cc10104ab8,30200803
4d4a0b1f2bce1fd886893836b7d9bfa7ca048f4c0a1b10acbfb0266b,90313538
e172372e095955f0de4785d670f61f41e8d1db5fa06ec22ea9ae934f,445947003
36335a09015ff3e7941cc3bc4095f41ec80aedf5086c1ffedf7bc7a9,1063635356
f0d666ff26b93bdd461816a4250dd143ac22ce88c57b532238f53125,929244072
3ebc1d2a5935505b0c6bf02052740a9e7f99a9601e5de72aa6732e5d,33195408
84f6864c8e2e9a555f11bab8eb774626b9859c3361f140cdf5f15a09,112781713
514ec5e427280c6bca6a0d79dea12bc793673a7241ba8f6f982a542e,494100509
7f7147d6af61e9c199387c5afb74d8fb307390dd7fb9853be1fc5764,231699063
94dd9ef56f37110e5c80250cdd47301e9592be3378200b75222a9708,19799151
d901310b443168e1fc2d91faeb7f64e19312a8f9ffa2280ad775c1fe,393645149
17d29d0c794995d71da6ea5934500e087a6a17455de61b289c09386b,500000000
a4bb846ef68110900c05f24352c1648db506ec921bf6011e61e01684,484067636
17b20aff00b6cd78f4ac0c68b92d90346171f461a9e6d22aad787dc9,98330677
5a4fad55fdeabf0d0dfb5d4b75464bf5ee33a8f1edd2015dc0b39c24,200669577
fd6af9ed4fd3fdc84a79e4064e5aea0dc01bdc3ec27536eb5e3ddce5,125618736
cebfd7161d6cc0e7898a14c47c8f0e656c4a6d1c33e90f6355306a44,475445137
9d9c672d1261ac30b4605678f451ccda8f90a1cce1633b4fee0f92bd,286645161
bf49e0a71768830301cfc83c285392c2a26bba1252cfbecb6e77562b,255230492
786b91d2f553bbdacfc9cc5a989902f41357f51b094a887f571cd6fe,338130111
524f55feb58270913d555c91eab8c2858bae12fb743075b0896fe08e,100000001
bf475d5e1b890bdd2142a770e7e36e0f0654ff1e2cea4667012ea36a,74577062
85ead69c8e7ebea3a4b2e2eb7da7da79b3a949a120cf14696afae74e,752165841
eaec8a1a356ed27fb30ce01dca32e642e85c0c7e0c330aa3b5e6143d,196162209
e4729bb19b924dbfd36f12059967fc68d1c31537d2ae3b7c2f720751,163719498
77e222f372bcc8b0be973c9a882839f381170452667df9938babcee5,68272257
59b77e5e82cf7f6859b584f6ead3869d6081dd5af0e58c9afeb611af,50200803
8b542601309e158b422074b4a53ec9aa0f09a0b50f58bce55a68b4a0,26658836
98c9ede2d55f7f080a56fae1fdaf13fba514696d0ca759c8994b7967,22131505
ebfe965bee77405d6626f19805af999b13b28e660d7e83737574b2f3,86351449
37d9be618d743a10996ee38b37e399d227e82ececbd7d7ece571754e,857659898
1abee0dc37ab9713dbf5c6f2da802d9fd283f3204438daf163a42103,11184717
c326a16b1fa0d7e6dac60d468c0934efcbc515dbf817fd338143e7da,200000000
2e9a4e7cfb6511253713e207cc67d80738753bca7b54fedd6b89e558,55200803
71c27c179abf426d4ad4f7ce021840097e2abb1312546c6dba1f9d1c,10000000
cdbdf7d866e346aba892d77fc23376527bba88bf00b5e3f4af760fdb,754137823
1c908326fe03e1e243e1861c6f31168e549cae26a6ff9cd701c66b0f,259417330
4aee94f82b932a2562df3cf09485cca90d692f88091f96ab225b58a8,575000000
824f1b5399d6885e6330925fcba1472da21731a3d9f33802dd308f7f,98498915
17d3378cdb60f18ebad70aab20bf4be3fe7415602c2e07313297aa35,174468929
413db31f3431a36ed0a6278f9739ab6224bdfb66565ddfde63d03f42,45000000
e819b606d66c58f04240d1e4d200c0e637ca425132af362ca891b91f,81295851
8d589e8e00fdadd913c2f769b43d341a03fc6ce5823456e7a3deaa01,22113941
2d8b58a57ce17b2ac48f58351f601e190ea7a131cd917482af52d581,297416805
4cee593c13ba695c56586d315642f8b954320776b60e6f476123ee9e,54372073
01a828875ab04d6d3be528f37f92cfdebeeec0bd112dd20a4bd04eb2,31254708
2b65117ffa064a1274e42d3550700a6c1c678674d4a66eb2dd0d857c,500000000
afc9f4b55d88b42678093a6659959b51bd13e8f09c761ac46392e197,494763188
7c4700cf442f1e7a36fd87358d1d31c30de7dc95c87826ba3ba576d6,5000000
6274d31f2a7b5ba0fd901294b69f149ac84c15986976c7ec7fdce7c4,148689444
84615b89d9bf1caa3039d56af2ba6bd8ca96a52d12260d3bd5a09be7,13451651
b0d375a666929853733c41ede207d3cc753e58870379f1d35a5981a1,601615988
b4074a089aa3ce3288bf8e5fdd3e3f83282aab05d126cb6e9bf13c0d,382950000
7cfe44196c3e15c7ba066793f64a5e9d84c4cfc781f2a4a155539932,127140091
2ce41335cb3853aa6b9605d4a50fc67a74d51e406a750c9fe93d7b49,218039333
