owner,indy_staked
1fb1c72ebf96a6768fae696c153566f58d9e115accc56b2fb34d1e8a,51000000
08918c42b18ddf44a0916525988f5b94ee9520a3010ece764b39399b,50200803
076fe746635376963ae1c07c98dfa6a84168ff429673d2546ee5e744,109355605
3fa723d85547eea636575f8bda15e471370042d7142c50378b8928e4,504140655
f417354ea5c9981124310b191613f0e5d1010658a25023da678d457a,50200000
530e91da3662110b551799b066ca208a143fc6258d65641f9b6c456c,558824433
78f90617423f07905f4ef7437a2f42f9e9d93f1c42c4c02862968533,60162364
65676cd26721b57b8744e0dbc45a58d2f71577fc8d53075a0ac724a8,5000000
aada39748edc9f40ec53f879499a837f6badf180413fc03a7a345609,127265743
caea35af15cd8bd418b0008d09e7f2d90d8e376d33148f262f76ce2c,259883489
29c0e417791dedc303eda7e67643dcbaf430c4cb1ca20916ac22308d,210138872
5aa6c0a272274e26404c4a61647a0f3640aef587a5f070346d2ad1d7,60020956
96cf25856115165a58985a79380745ff06a21e5000559d8f98bccf5c,60124067
3403fe6e055b5bb87ac7ba4ea21ef8b1ec230896f64993845e7aeda5,60140900
8ae7c1900973787d73c17eb1ee974babede3d21b69489f0413815b9b,186271614
daad3e5d63d0918c01fa88c8b461c006f020c43e58f77a80d7ec95fd,315984393
f8b82a0cb11766bceb13ed08978b26b8e802bd50f4772fc099a61238,5000000
8f869974639c5d8b3f9cb2bbfe8233ed48cb10eaec5eff4c3c348443,54897303
dddc26bc5c16b1fdccc13e72abfc5bbab373d7ceb98132fe51b39e33,100000803
d4bed2ddaa7dfa8f582a33dae7d0f0e0dca95bc6a7d9674807386af3,412654106
abb253e5b6a7d55fa17e1b44d424d331db044cae077e8cd02c52c35a,222096153
a5519ef18d12dae09537ad81bef88d2cf26f0a098a611e2c38312c99,401000000
1b1ba287e7816fd86a470d6e56a89db3741b4781b0946730482f0c8e,49833782
e292dc90457553865ecf16f586d72185fe4ef1afb2dc708f7099e4dd,549102798
a1c4b6a38e79815e2ef0d2d9767ba90b8bb5f670255c64144ebca8f5,389167465
9a3a1e6f4da7b1047cb371fb53fedcb06c5465f82fc3d600eb8318b9,55779650
c7b903384f76c40512a0b94a9b3ee72ff77ee966bcc69f789de7b852,674317701
f1997edde93c962c05b401ac11d88a8dfc240c543b0ec72c33880d0f,102063929
516cd880324ddd13b61bf0a6ff57fe3cb33e72a321fb06ddb6197d9a,24737581
b72aeceb9e9ecfa02d76206eada3945ff1195f5a1e7f3147681f115d,80182439
a4bb846ef68110900c05f24352c1648db506ec921bf6011e61e01684,420749222
fbc5a2e4982c53a70c6eb71bcbdfca2698bba849a2e5e06ea566fd93,57834286
54b7fb4b69eed7358b816f23a08ec3a96fe6b80be6477682caffa420,271177628
53eb9c7601e433f0659a74479e98400d203af061f135354f43e0dad4,375001579
c0960051779497477b7990f39f17bf14442e56a70bf43f068d1cf57e,72808832
afa75ddf3370b8ecc5fa6d9f155a8ac6d718a04ae6728a03f4badb1a,2458873225
f6fcca8e038ea090905302d26ce726b52c7d40c64d836b30af6c62d0,1718025154
3a34072ad80d510f5d01496b5814366342f55a04bc906342449cb641,70000000
8da4658888007dc5604d42ff781ff425ae51926af8c15244df8a3052,99570367
3f561bfaaf483a3dc74d4a012441c4b5c1d186888d2fbad5cdc92449,211468319
3e1da21cd09f86d2f4dc32dd486e2608216f04a87ff382c02fcbfc76,1014872326
ad23281296f0b832cb6e835c46056903fac762d56f345a1af9988836,462821193
af614ec30e88547605c2dde1770da1191d742d301aaf7f51b59d66f2,91750988
4cee593c13ba695c56586d315642f8b954320776b60e6f476123ee9e,206816689
7e591eaee28f9153a51c4fac813afce445ece801434ab9fc2eb43379,85442185
3c69e2663590f7a629f4c900957971faa64eda5c7ef58023694d8444,252423994
ffa71583cca7e3eee6d517aab1189076939f544f54bcb4fb847024cb,93724128
b5309180273d53e72ddb534e08c50e4a5c4804a33668675c35b5958a,56508839
a74340a486e8463d7574049adacae6920b126c6776c41ff1fb0ed2ce,230423365
d80599e8e37d9e4e17519d0c4b97183e604c1cbc4f0c352cb1063e44,1994855599
98e54365a69be5677bcfb4307c556fafa7878e691ad1464537a4add4,144696434
4378058a7cccac8210e262f05c01a199aba092f30c3819ac2528fe2b,2228544102
e8aa119715131d1dc98e1703729210cc98b1883773fefc5177cbfdb9,489086951
9df87edb89f15cfbbc1d2bc31d67a045860d2eed2e9b5c7f81317e41,33084089
b476886ebb904922102c2c8e89a984a7e37aac15d29adcd0120b1a09,20000000
e150f8c065ff63eaf73af9a280aa31cfe9b3724378503ad6b7bafccb,20000000
07a678cc14e6db47698094e252044db3014ae3d4008fde18212ee5e0,1019051262
c464695e2c4083f4b8970ccd70486e9d17bf54792f1a167b9304e683,870263322
af750b916874672682ceb0bc47f47c5291d0959f21af0c220d247e2f,65403403
60b04f1650ff0c9f6faa15be8ffff7e5cd37bf4a991b0a339189a45f,62639934
4e5426811df99e191ae0bc3eca64836e561a07d1623b16f94828240b,4270162822
66c327283efa19d8651c511f5f84dd3f1f0655807859141c95a47409,107644262
5c399c3a144634702da1153165470ceac0c3f09df985e9f6ae539a9f,101000000
2e5692429e007cf9257b86f3685710aa0f98895b86b13a0c5ebfff47,62556421
23a2a7b56db15e6369e9d9afe210fa644dc9d22aba817460390ec90f,587308402
c8187c41eb40257b5ab91dbaebc86b17c94a60baaad8d601b8d68a67,321365616
dcc2117fe7b56fbf5a0c7ae4bd3e33a3a4ed07cd25e02c4c6e34d510,303053955
7dcba14d604adf0b8d73f5c4912388be6b2d573644f12b6f6d16ff92,26179856
228f7a0a9cf92326f01761f7311eea4f14bab84d35f9222b4900d312,67173660
092b7b9ae9bfed9f25757ce431f885b079ba820ec102294ec9f18c5b,10000000
582e5b3762d185fd2137bd675b2af9664af6f161201e6a50e2b234ae,99342908
d085f4d3f567a3b329a2048295317bc78bb372e4e6c7800c2a9d0107,186424681
0dffd2d5af73d5577a3976d171582cf71c0b9c7ad342c2b148f7a369,2887201
07870a95cc8ef51c6813a07f93b76c9e920640902bf176855333a03e,62756384
b2dbecbe70467741661432fdb755dee0b7d47c5026e4d28e79e92d11,55200803
92ba863f983fe5f98e487a0d09cfe201164565ced6e7bf2dc1ebcc93,280245807
eaec8a1a356ed27fb30ce01dca32e642e85c0c7e0c330aa3b5e6143d,140858957
