owner,indy_staked
b4074a089aa3ce3288bf8e5fdd3e3f83282aab05d126cb6e9bf13c0d,376000000
ff459cbd1daf01031d056e85b0495b66ae7167dca9cbfa0f6a77b73c,36000000
bea9456d8a820a6b82986ab9bd2811338e120d02c04be3d01280c1fc,1055623270
c690a7606a6d77fa7ae6a369fea9821727fe5d2b44a24fbbee61c541,157114451
cf38d793f822fc86249bb47618ab3815228af30ae055be153ad3688b,83858527
b1ad4f001af30906306b682445883a4b6516c87f85e73518fc43230e,100309043
076fe746635376963ae1c07c98dfa6a84168ff429673d2546ee5e744,109355605
f983b3613a668d390f454966a15b4ffd5edc096d9f05362431b5eb94,206001084
37eb22f9d057a78e20c462139eba91fc14ffa1fa0620b154e91a113a,136353939
6b6b15e32969a5152249e0aeebebb2d68884e1121683bd560d12c3a0,10255752
4a64eb9e7e30b19befb760c887ce822332daef77dcfcf52bbbff7326,20000000
0e68e36c34db758fd174013b236dbbd8f2f2fdda51116d2cf19a1e9b,201207164
07426e33ddc1d2a16947172adc9afd6c3b354b95ae78ea5b2404997c,1582914332
df90690141e7bf5172e3c3a87d7c8e018e2fc45029af08f1ac193f3a,74005876
27e71f4674865e65fc693da8e9fe51296ecac37f8532c5188b8d1681,5000000
b32c25dc74ae748b61102bd5c56443341f0a97ea9b062796db20157b,35728533
fe3718cba9a30799735529d1c105801b87dd4e5d5d80d297d36b916d,618163158
c835248f41cb65303bec60d767f0299ea458a19c8c04beb125513487,1055384733
8231172488635b5430f2abc397484a566975fca47f47504556927bb6,712066731
f417354ea5c9981124310b191613f0e5d1010658a25023da678d457a,50200000
bb2c6f3da5959416cf6c82bd5d1772ebf58c05c00c2b06ea699a2a25,1154600803
c24c11b60bce7b960db8a2bb414f0e00db247f70db04a0a4de0e96a9,1219000803
2e530d847ecf4e70e5ef5bbebc8f4491fcf73b57dc705bef1513fbcf,868006447
659be01a2bc53981c075ba6c748400548f97fdf3d84a7f898d96460d,1672000803
6d97aff30cb3baa51513ef2eaacd2e6c475e0160f895fccc4bd11837,10929877
b218d6f994b2c94889306d4e74cd69a64e733d5a32c370ddc08ba44f,33253036
66b2670245c3a1f2f37d808b864cf54e9500b5818e3adb25a3ff0652,35000000
