owner,indy_staked
9d998bb702a15e161b5322925d9d673702fa85f8da2cc23fc8ebf212,39120000
f4eb41f8243e24808d91e0e79196fb9ab7c95280d8be1ab75e36cb0d,51931634
d965cd5458b0326dd70db46eb852b4e5a4afe95d3b0cbc15da28b00f,1999703125
08a233ef1de60dd045ebddfe6d3ebde292084f858958df53ac434405,105949774
6274d31f2a7b5ba0fd901294b69f149ac84c15986976c7ec7fdce7c4,148689444
75840f9ca325b001d5aba750b5179a78a2d018f47952f2cbf2b49919,118640692
bca1a6e00f9aa02b11524b420b4f45c6189d2811d4defa341d173a1c,75000000
e7515f9075f064d8d23ac584f85b9b5b497222bc2b8b4d833ddbd4c8,100220000
d6da8505265361305b0d3b31990c6c68aacb8db033b9b5bfc07c9961,60169869
84615b89d9bf1caa3039d56af2ba6bd8ca96a52d12260d3bd5a09be7,13451651
65676cd26721b57b8744e0dbc45a58d2f71577fc8d53075a0ac724a8,410614152
3403fe6e055b5bb87ac7ba4ea21ef8b1ec230896f64993845e7aeda5,62970997
5aa6c0a272274e26404c4a61647a0f3640aef587a5f070346d2ad1d7,62846327
96cf25856115165a58985a79380745ff06a21e5000559d8f98bccf5c,62930556
60b04f1650ff0c9f6faa15be8ffff7e5cd37bf4a991b0a339189a45f,64746744
4a893d489cc64f9538ddf1ea1146accb854a1eb68798c0afca25974a,700965319
e18f3db2c698037197f44147053bad7f03abcf6fb7c4e444d894b489,65002653
5f75978f9c34609c4720a15d2cb51b1384ef0711a8e4afa7de0d060a,681031274
17aa920ea25938c4715ff823c5ecd14e05121c752faafb996e93abd5,49605646
3ca3dc10604e3aedb50aa9e61d1fc260f20542d0f48c19530bc5fb56,100109948
818046198cb14267147abe5457baa87f2d2989cd088b566c2034f0c0,278591392
b7cb900c5e8740430eb0b9aca279498d523fb6da96c2bf3ac424ea2f,66593240
ac2fa48e0f73a0d0d2aeef31271f4c5a760d7e7d951bc9132d136cbe,12133282684
5a74665e94d4fdcbbc2eb25cb79e0dd7b456c053d6902533daf3cd33,1826496306
b8a3dffa00a65ba7ba925c0e4b80568cde8da43f2e380ac4efe66ed6,367271689
7c7196a2e024d2b4ea5fa113dfcb50125d174f190c7a8535bc29184d,59342422
85ead69c8e7ebea3a4b2e2eb7da7da79b3a949a120cf14696afae74e,755727087
715c3d43f4ba771c7fc4488094dc13d8e8cc98acf9bde6af58d2e70d,50739097
50b984ca982d833e08f2bd2124164aef4193d86503cb484ecbeb1abc,158877246
9342a76f7de030e7df3e37249b14ef9ea67bbdde1e95e654aab21fb5,102223366
efcb2425f76f290298cc7e5df4ec566b0f3ad70793a04fc25b8076de,1001000000
ab36593689a7f2c767df136a7dc71218547764e7ea66739e1d25c510,263269142
13b074156634e2289f02e34616d97b9aad91069a43173660645f4f04,140043021
1b82ff945e3ac89e449647f1cfafd403ae8a0a8435e6307ff881ffaa,200000000
790f75f1646bc1e3b0011ba02ba4aafdc814e628089b279c26496bfa,5395538
71381551d7aede62f3e172b6f0f1bb0efd2e671c828148afa66af383,200496005
5d8751a176887a83a14167cb4b9e5ca3a73ba0174e5eca78f1ba5fdf,81896145
