owner,indy_staked
dabb32fbe6705b30c4115902bcd7f9458bb697a980bb7c02ad4f4926,35200803
87b9679714eebad39554239abcc970b4937f19ce07fae769da678184,9639397
c8dd59a7a5c810087c8d4cf292f7c083d4f4e973fb397950a0103c4d,40496751
32e908a47133bf035a8e00bd458925374811b3358ff382360cd3b2b2,59326925
affba47e1ee5b89b489064abdd4832751f9e4f647c388d76f7638c1b,8879489
53ad03696a854631cba8cdf7d2628fe142aae67a9e9ce8a19b81e4fa,50200803
4658b7af5226b8970b29067a31a209ace0d302ad56764fbf56dedc56,17000000
d1a2c9c2ac9bd2f3108f7b0b9bcd5ce9140b4eb7fdf67c025400fd46,969098267
03cedb84a8f9be28d7671c4ec26122e3d6a33c219dfc6577226ac83e,55200803
b549deacf00932ff64dd9fc014c7e4941fbd80eb2e9adc7c65aef58d,50000000
4208e35823ddd862e79dc2f11a6a89acf9db6d1314953740c2135edb,32503248
ffa71583cca7e3eee6d517aab1189076939f544f54bcb4fb847024cb,55200803
3872bbc9ab42934449e0806d376c7fe16177b4fd781edf43e0703f21,18000000
58c052676fe5b1cd52fda1ba62bbdabef2b3f261258e1fcfaa4df833,55200803
5f05ae7cd5cc5339ce2b65abc1a82ec974799a939be428eefffaf319,50200803
e56d333d5f95252d68f7c7bb93abb5597fdb6e7853fd3b391a2896fe,70000000
a65059f2283e5ff29d0c818cba02d9f700fc7c3e891c324bdfd5d1ca,46338009
d71882533c70394cfade226a4b2338786ffcb27bb1a360148508c28d,1006948
9a2e3c694ac64ac5c0080e1fdc285df47e291edf26118d93cff447f3,5101587
e0a5fe8d81c61f33e7b47c1a5b07c02ca836cd80b91e2ce18e088db3,20200803
3d1168af1573bf5b74d0cf10c8fa32a1b4173649f230e1c90960183d,25200803
8ad91bb38fa2cb05d75eb47773ec43267f2cdc6f3763fff9c6c2b472,50200000
53313be7f4738a1ad1554126858d052f318ccbf66d88b5016e9155d5,1000000
b72aeceb9e9ecfa02d76206eada3945ff1195f5a1e7f3147681f115d,17600401
86b1a1942b38354c706326958259163fd86d8cd5a42b19ad92a9ed47,5000000
3dff8cc5b2384f33949d860a2437868ceb61c90eeae9c4944124a773,34230002
61e4327e7497a9698c5e89691264e91ad955ca7b2559b6f455d94acc,50200803
d8999fc80d66caf9be7d1272876ee2c36ed74ca6671d4c421b38d3bb,52019365
582e5b3762d185fd2137bd675b2af9664af6f161201e6a50e2b234ae,99342908
17269abdb3bb645af9437a9cdef77713ae3d8c1702f4a9666f249df3,140637469
6e3705283abc36d62e5332e221e4f440e90b8f716b0b412c8ffe2ef1,30000000
5495ecf15703a2d5fcf263a897cb29acf9c03b6f6a337e16dbc6ad83,55200803
6bfa236448009db2c0cdcf14111c24fb4601a05d8dfb4c18c6e83ce2,50959316
f785d9e43dfd3dfc38ed9fb3ed2703dcb80bd3d08d936164cf75f5e8,1000000
2a229ef2ed60a5d82124b3b8abac63eee3bd1bf12cb00e56778c5f4e,4999999
4199f4bb58f9b3c60dec5310a8326d46c90318b83d2e96ff45f30bf1,12758
6eb4e9bdec0cfa3e33f3f34c84dab1c29653953bd510b1381342703d,5000000
7de337d83081a32aebfcd1e0d193a2bc16a27bd6b79d4cae868e10ef,50000000
5b4146d87658aa97cc91e145316cee33961be704e53e38f993c13fab,15000000
ed5b9e25a52b5f3857b648881cfc2664349c25713f7efcb56c6cf499,50200803
026a986627de817bcb642714112306ad7b7fec5c593af507676d3835,18000000
0abb6c8c4fbbb45d7ec22b09773f1ec94c6f7807a8a8613a60b1348b,55200803
